,learning_rate,n_estimators,random_state,acc_train,acc_val,precision_macro_train,precision_macro_val,precision_micro_train,precision_micro_val,precision_weighted_train,precision_weighted_val,recall_macro_train,recall_macro_val,recall_micro_train,recall_micro_val,recall_weighted_train,recall_weighted_val,f1_macro_train,f1_macro_val,f1_micro_train,f1_micro_val,f1_weighted_train,f1_weighted_val
0,0.01,50,23,0.6528776341420223,0.6575963718820862,0.6522570687218352,0.6572637599520297,0.6528776341420223,0.6575963718820862,0.652697380334751,0.6574285116557025,0.6520250277371942,0.6568267035759099,0.6528776341420223,0.6575963718820862,0.6528776341420223,0.6575963718820862,0.6520987132236946,0.6568906796646761,0.6528776341420223,0.6575963718820862,0.6527452875488633,0.6573582007587102
1,0.1,50,23,0.7262263148574465,0.735827664399093,0.7264366804821847,0.7362161647875933,0.7262263148574465,0.735827664399093,0.7263509416075671,0.7360760932189505,0.7246803529086083,0.7347877230661648,0.7262263148574465,0.735827664399093,0.7262263148574465,0.735827664399093,0.724961123964776,0.7349759615384616,0.7262263148574465,0.735827664399093,0.7256938115365626,0.7354273640545962
2,0.1,30,23,0.7110324065875686,0.7179705215419501,0.7117287587846906,0.7189113800841768,0.7110324065875686,0.7179705215419501,0.7127277944724115,0.7196237444090056,0.7118969617611453,0.7187641429231748,0.7110324065875686,0.7179705215419501,0.7110324065875686,0.7179705215419501,0.7110221758370092,0.7179639729899863,0.7110324065875686,0.7179705215419501,0.7110897109701665,0.7179231408424475
3,1.0,100,23,0.770958030812821,0.782312925170068,0.7706024191311631,0.7821162364537534,0.770958030812821,0.782312925170068,0.7710052519758603,0.782312925170068,0.7706946976149349,0.7821162364537534,0.770958030812821,0.782312925170068,0.770958030812821,0.782312925170068,0.7706444607112587,0.7821162364537534,0.770958030812821,0.782312925170068,0.7709775538555427,0.782312925170068
4,0.1,100,23,0.7465556932884717,0.7590702947845805,0.7462230814363117,0.7588537916382991,0.7465556932884717,0.7590702947845805,0.746758446522009,0.7590979334841058,0.7464566759661344,0.7589037491552443,0.7465556932884717,0.7590702947845805,0.7465556932884717,0.7590702947845805,0.7462984957299924,0.7588765713065371,0.7465556932884717,0.7590702947845805,0.7466157728071375,0.7590819181932631
5,0.01,30,23,0.6459713122011688,0.6530612244897959,0.6453616260473349,0.6526946936922287,0.6459713122011688,0.6530612244897959,0.6458569681312922,0.6529405941007231,0.645245965734766,0.6525261291259541,0.6459713122011688,0.6530612244897959,0.6459713122011688,0.6530612244897959,0.6452904853852125,0.652574871111626,0.6459713122011688,0.6530612244897959,0.6459008628620884,0.6529654276122776
6,1.0,50,23,0.7616787674871613,0.7655895691609977,0.7613351315442619,0.7654043885051205,0.7616787674871613,0.7655895691609977,0.7618218394123022,0.7657110939664171,0.7615376345421756,0.7655567732117636,0.7616787674871613,0.7655895691609977,0.7616787674871613,0.7655895691609977,0.7614109387231514,0.7654534216204931,0.7616787674871613,0.7655895691609977,0.7617249155722919,0.7656232056121812
7,0.01,100,23,0.6754382858154773,0.6771541950113379,0.6750464242805388,0.6768600544264953,0.6754382858154773,0.6771541950113379,0.6756392952795112,0.6771487479634704,0.6751987333073308,0.6768539673523033,0.6754382858154773,0.6771541950113379,0.6754382858154773,0.6771541950113379,0.6750925826930063,0.676856956406884,0.6754382858154773,0.6771541950113379,0.6755088527937885,0.6771514170804551
8,1.0,30,23,0.754843279617496,0.76218820861678,0.7544646067072766,0.7619738289618436,0.754843279617496,0.76218820861678,0.7548405675465185,0.7621842386231701,0.7544589137560804,0.7619648124875558,0.754843279617496,0.76218820861678,0.754843279617496,0.76218820861678,0.7544617450343281,0.7619692593725862,0.754843279617496,0.76218820861678,0.7548419084240254,0.7621861623621614
