,algorithm,n_neighbors,p,weights,acc_train,acc_val,precision_macro_train,precision_macro_val,precision_micro_train,precision_micro_val,precision_weighted_train,precision_weighted_val,recall_macro_train,recall_macro_val,recall_micro_train,recall_micro_val,recall_weighted_train,recall_weighted_val,f1_macro_train,f1_macro_val,f1_micro_train,f1_micro_val,f1_weighted_train,f1_weighted_val
47,ball_tree,3,2,distance,0.7661538461538462,0.627906976744186,0.7666666666666666,0.6333333333333333,0.7661538461538462,0.627906976744186,0.7664820512820514,0.6341085271317829,0.7652922004093079,0.6298701298701299,0.7661538461538462,0.627906976744186,0.7661538461538462,0.627906976744186,0.7655122655122655,0.6260869565217391,0.7661538461538462,0.627906976744186,0.7658519258519257,0.6254802831142569
48,ball_tree,10,2,distance,0.7630769230769231,0.6744186046511628,0.7631220177232447,0.6760869565217391,0.7630769230769231,0.6744186046511628,0.7635278695401395,0.6766430738119312,0.7633214583491246,0.6753246753246753,0.7630769230769231,0.6744186046511628,0.7630769230769231,0.6744186046511628,0.7630410287002054,0.6742424242424242,0.7630769230769231,0.6744186046511628,0.7631217910478201,0.6740662438336856
49,kd_tree,10,3,uniform,0.7107692307692308,0.7674418604651163,0.7123043015655874,0.7695652173913043,0.7107692307692308,0.7674418604651163,0.7130314403638617,0.770273003033367,0.7117410748124005,0.7683982683982684,0.7107692307692308,0.7674418604651163,0.7107692307692308,0.7674418604651163,0.7107007575757576,0.7673160173160173,0.7107692307692308,0.7674418604651163,0.7105775058275059,0.7671901741669183
50,brute,3,2,distance,0.7661538461538462,0.6744186046511628,0.768683137073809,0.6898148148148149,0.7661538461538462,0.6744186046511628,0.7681279268718659,0.6912144702842377,0.7646100204653983,0.6774891774891775,0.7661538461538462,0.6744186046511628,0.7661538461538462,0.6744186046511628,0.7647619047619048,0.6699561403508771,0.7661538461538462,0.6744186046511628,0.7652630036630036,0.66906364749082
51,brute,5,2,distance,0.7661538461538462,0.6744186046511628,0.7680517188459177,0.6898148148148149,0.7661538461538462,0.6744186046511628,0.7675900741370354,0.6912144702842377,0.7647805654513757,0.6774891774891775,0.7661538461538462,0.6744186046511628,0.7661538461538462,0.6744186046511628,0.764976783131613,0.6699561403508771,0.7661538461538462,0.6744186046511628,0.7654373730098782,0.66906364749082
52,brute,5,2,uniform,0.7292307692307692,0.6976744186046512,0.7295238095238095,0.7092760180995474,0.7292307692307692,0.6976744186046512,0.729418315018315,0.7105650847100915,0.7283407867808687,0.7002164502164503,0.7292307692307692,0.6976744186046512,0.7292307692307692,0.6976744186046512,0.7284878863826232,0.6950354609929078,0.7292307692307692,0.6976744186046512,0.7288811773022299,0.694375721589972
53,brute,10,3,uniform,0.7076923076923077,0.7674418604651163,0.7082354278784204,0.7695652173913043,0.7076923076923077,0.7674418604651163,0.7087785480645331,0.770273003033367,0.7082354278784204,0.7683982683982684,0.7076923076923077,0.7674418604651163,0.7076923076923077,0.7674418604651163,0.7076923076923077,0.7673160173160173,0.7076923076923077,0.7674418604651163,0.7076923076923077,0.7671901741669183
54,brute,5,3,uniform,0.7292307692307692,0.6744186046511628,0.7295238095238095,0.6811111111111111,0.7292307692307692,0.6744186046511628,0.729418315018315,0.6820671834625324,0.7283407867808687,0.6764069264069263,0.7292307692307692,0.6744186046511628,0.7292307692307692,0.6744186046511628,0.7284878863826232,0.6728260869565217,0.7292307692307692,0.6744186046511628,0.7288811773022299,0.6722952477249747
55,brute,3,1,distance,0.7661538461538462,0.627906976744186,0.7666666666666666,0.6333333333333333,0.7661538461538462,0.627906976744186,0.7664820512820514,0.6341085271317829,0.7652922004093079,0.6298701298701299,0.7661538461538462,0.627906976744186,0.7661538461538462,0.627906976744186,0.7655122655122655,0.6260869565217391,0.7661538461538462,0.627906976744186,0.7658519258519257,0.6254802831142569
56,kd_tree,5,2,uniform,0.7292307692307692,0.6976744186046512,0.7317567567567568,0.7214285714285715,0.7292307692307692,0.6976744186046512,0.7312515592515593,0.7232558139534884,0.7274880618509816,0.7012987012987013,0.7292307692307692,0.6976744186046512,0.7292307692307692,0.6976744186046512,0.7273489932885906,0.6916712630998345,0.7292307692307692,0.6976744186046512,0.7279762519359835,0.690670737182365
