,algorithm,n_neighbors,p,weights,acc_train,acc_val,precision_macro_train,precision_macro_val,precision_micro_train,precision_micro_val,precision_weighted_train,precision_weighted_val,recall_macro_train,recall_macro_val,recall_micro_train,recall_micro_val,recall_weighted_train,recall_weighted_val,f1_macro_train,f1_macro_val,f1_micro_train,f1_micro_val,f1_weighted_train,f1_weighted_val
53,brute,10,3,uniform,0.74617903930131,0.6763485477178424,0.746251595962516,0.6805671392827356,0.74617903930131,0.6763485477178424,0.7462168613906621,0.6829515606020231,0.7442478235573114,0.679444674678823,0.74617903930131,0.6763485477178424,0.74617903930131,0.6763485477178424,0.744709390713485,0.6762091773460108,0.74617903930131,0.6763485477178424,0.745660961741573,0.6758468143792488
54,brute,5,3,uniform,0.7510917030567685,0.6846473029045643,0.754939143738044,0.6940947666195191,0.7510917030567685,0.6846473029045643,0.7538898417340598,0.6972439211911706,0.7472638408852241,0.6895634756181793,0.7510917030567685,0.6846473029045643,0.7510917030567685,0.6846473029045643,0.7477775590527408,0.6837270341207349,0.7510917030567685,0.6846473029045643,0.7491979064830384,0.6828067653369054
55,brute,3,1,distance,0.7729257641921398,0.7053941908713693,0.7735430201905038,0.7083333333333333,0.7729257641921398,0.7053941908713693,0.7732680051417278,0.7105809128630706,0.7708710907959204,0.7079016438734632,0.7729257641921398,0.7053941908713693,0.7729257641921398,0.7053941908713693,0.771474355514455,0.7053739001670196,0.7729257641921398,0.7053941908713693,0.7723690594938497,0.7052420105887468
56,kd_tree,5,2,uniform,0.7494541484716157,0.6846473029045643,0.7520657111528821,0.6889421740339172,0.7494541484716157,0.6846473029045643,0.7512716549322269,0.6913697098896383,0.7460792969436019,0.6877676474651195,0.7494541484716157,0.6846473029045643,0.7494541484716157,0.6846473029045643,0.7466422615415904,0.6845115061320104,0.7494541484716157,0.6846473029045643,0.7479535041514468,0.6841584345233704
57,kd_tree,10,2,uniform,0.7505458515283843,0.6929460580912863,0.7507254410488768,0.6984586413725764,0.7505458515283843,0.6929460580912863,0.7506412584611459,0.701112848137642,0.7485714388117046,0.696539577289681,0.7505458515283843,0.6929460580912863,0.7505458515283843,0.6929460580912863,0.7490593742909527,0.6926867934932451,0.7505458515283843,0.6929460580912863,0.7500081895488878,0.6922053020968828
58,kd_tree,10,2,distance,0.7887554585152838,0.7178423236514523,0.7883562365081872,0.7213444213444213,0.7887554585152838,0.7178423236514523,0.7886659777205897,0.7237405934501371,0.787894952516693,0.7206105815720403,0.7887554585152838,0.7178423236514523,0.7887554585152838,0.7178423236514523,0.7880855986119144,0.7177985948477752,0.7887554585152838,0.7178423236514523,0.7886709130905867,0.7176091033651745
59,ball_tree,3,1,distance,0.7707423580786026,0.7053941908713693,0.7747571503179627,0.7117051013277429,0.7707423580786026,0.7053941908713693,0.7736208883634268,0.7145341301530137,0.767123320402709,0.709248514988258,0.7707423580786026,0.7053941908713693,0.7707423580786026,0.7053941908713693,0.7678639525397875,0.7050692038540427,0.7707423580786026,0.7053941908713693,0.7691338373363236,0.7045410999508871
60,brute,5,1,uniform,0.75382096069869,0.6763485477178424,0.757531876990005,0.6841494301392993,0.75382096069869,0.6763485477178424,0.7565010669090843,0.6870469007529834,0.7500803434998227,0.680791545793618,0.75382096069869,0.6763485477178424,0.75382096069869,0.6763485477178424,0.7506373410797148,0.6756728778467909,0.75382096069869,0.6763485477178424,0.7520215235227474,0.6748743589082755
61,auto,5,2,distance,0.7816593886462883,0.7136929460580913,0.7847648505326732,0.7188457254246727,0.7816593886462883,0.7136929460580913,0.7837876072817128,0.7215251706952951,0.7784968537604939,0.7171225307362895,0.7816593886462883,0.7136929460580913,0.7816593886462883,0.7136929460580913,0.779335597793356,0.7135153760013783,0.7816593886462883,0.7136929460580913,0.780448050861249,0.7131306408785001
62,auto,3,3,uniform,0.7549126637554585,0.6804979253112033,0.7558179793235358,0.6864430468204052,0.7549126637554585,0.6804979253112033,0.7554606179150842,0.6891081012900475,0.7524649624685347,0.6842795966293687,0.7549126637554585,0.6804979253112033,0.7549126637554585,0.6804979253112033,0.7530525139577591,0.6801454746022717,0.7549126637554585,0.6804979253112033,0.7541054289375888,0.679572742200258
63,kd_tree,5,3,distance,0.7756550218340611,0.7095435684647303,0.7770889990934784,0.7120436946902655,0.7756550218340611,0.7095435684647303,0.7765421433589548,0.714210470752396,0.7731499789135647,0.711838651747479,0.7756550218340611,0.7095435684647303,0.7756550218340611,0.7095435684647303,0.7738648598728697,0.709538567493113,0.7756550218340611,0.7095435684647303,0.7748532928575766,0.7094735548620875
64,ball_tree,10,3,distance,0.7887554585152838,0.7178423236514523,0.7883562365081872,0.7213444213444213,0.7887554585152838,0.7178423236514523,0.7886659777205897,0.7237405934501371,0.787894952516693,0.7206105815720403,0.7887554585152838,0.7178423236514523,0.7887554585152838,0.7178423236514523,0.7880855986119144,0.7177985948477752,0.7887554585152838,0.7178423236514523,0.7886709130905867,0.7176091033651745
65,brute,3,3,uniform,0.7549126637554585,0.6804979253112033,0.7558179793235358,0.6864430468204052,0.7549126637554585,0.6804979253112033,0.7554606179150842,0.6891081012900475,0.7524649624685347,0.6842795966293687,0.7549126637554585,0.6804979253112033,0.7549126637554585,0.6804979253112033,0.7530525139577591,0.6801454746022717,0.7549126637554585,0.6804979253112033,0.7541054289375888,0.679572742200258
66,kd_tree,5,1,uniform,0.7472707423580786,0.6680497925311203,0.7502134079034513,0.6721921045315541,0.7472707423580786,0.6680497925311203,0.749353538101232,0.6745334113144079,0.7437293242424714,0.6711217018925266,0.7472707423580786,0.6680497925311203,0.7472707423580786,0.6680497925311203,0.7442531152922717,0.667906848560011,0.7472707423580786,0.6680497925311203,0.7456178712516818,0.6675351942351269
67,auto,5,1,distance,0.7816593886462883,0.7012448132780082,0.7833591091865141,0.7068628818524201,0.7816593886462883,0.7012448132780082,0.7827269817128765,0.7095678778326925,0.7790882297071435,0.7048625500759773,0.7816593886462883,0.7012448132780082,0.7816593886462883,0.7012448132780082,0.7798518806922168,0.7009925558312655,0.7816593886462883,0.7012448132780082,0.7808318548841832,0.7005240777158861
68,auto,5,2,uniform,0.75382096069869,0.6846473029045643,0.7570944619010211,0.6900544008927325,0.75382096069869,0.6846473029045643,0.756150182708041,0.6926578184425914,0.7502416278489088,0.6882166045033844,0.75382096069869,0.6846473029045643,0.75382096069869,0.6846473029045643,0.7508214401070261,0.6843810311552248,0.75382096069869,0.6846473029045643,0.7521645090286667,0.6838865264778798
69,kd_tree,3,2,uniform,0.7532751091703057,0.6929460580912863,0.7576693442329421,0.7011045448149711,0.7532751091703057,0.6929460580912863,0.75651296658488,0.7041348398837683,0.7492912448881821,0.6974374913662108,0.7532751091703057,0.6929460580912863,0.7532751091703057,0.6929460580912863,0.7497969523514851,0.6923050379572119,0.7532751091703057,0.6929460580912863,0.751246184359327,0.6915474687078511
