,alpha,fit_intercept,loss,penalty,random_state,acc_train,acc_val,precision_macro_train,precision_macro_val,precision_micro_train,precision_micro_val,precision_weighted_train,precision_weighted_val,recall_macro_train,recall_macro_val,recall_micro_train,recall_micro_val,recall_weighted_train,recall_weighted_val,f1_macro_train,f1_macro_val,f1_micro_train,f1_micro_val,f1_weighted_train,f1_weighted_val
26,0.0001,True,log_loss,,23,0.7662475650788029,0.7653061224489796,0.7729166193718148,0.770896721632559,0.7662475650788029,0.7653061224489796,0.7715828085132125,0.7699315693305078,0.762796182840271,0.7629289839096758,0.7662475650788029,0.7653061224489796,0.7662475650788029,0.7653061224489796,0.7629563340205574,0.7628367003367004,0.7662475650788029,0.7653061224489796,0.7640534110399726,0.7635638079586492
27,0.0001,False,perceptron,elasticnet,23,0.7241012927217992,0.7312925170068028,0.7254455985452435,0.7323106664972225,0.7241012927217992,0.7312925170068028,0.7250462320415736,0.732022100064109,0.721847067073637,0.7299075199581072,0.7241012927217992,0.7312925170068028,0.7241012927217992,0.7312925170068028,0.7220578218508091,0.730043237714445,0.7241012927217992,0.7312925170068028,0.7229938851287637,0.7305950027352363
28,0.0001,True,log_loss,l1,23,0.7608287586329024,0.7627551020408163,0.7608351405462892,0.7628821763965534,0.7608287586329024,0.7627551020408163,0.7608318255383519,0.7628230979680091,0.7597444809235081,0.7620207810705246,0.7608287586329024,0.7627551020408163,0.7608287586329024,0.7627551020408163,0.7600368580633783,0.7622223233226466,0.7608287586329024,0.7627551020408163,0.760578299328238,0.7625604942455567
29,0.001,True,squared_error,,23,0.505861519390827,0.51218820861678,0.5071271900549827,0.5128410093296676,0.505861519390827,0.51218820861678,0.5079161887995295,0.5133085557861952,0.507109864575597,0.5128299934992813,0.505861519390827,0.51218820861678,0.505861519390827,0.51218820861678,0.5057919490956626,0.5121709244233427,0.505861519390827,0.51218820861678,0.5055616402677903,0.5120836803993254
30,0.0001,False,log_loss,elasticnet,23,0.7592704090667611,0.7607709750566893,0.7589382220619474,0.7606020893182088,0.7592704090667611,0.7607709750566893,0.7594505939511523,0.7609336057678189,0.7591701386903927,0.760776445075038,0.7592704090667611,0.7607709750566893,0.7592704090667611,0.7607709750566893,0.7590178856727422,0.760647902830009,0.7592704090667611,0.7607709750566893,0.7593242844079358,0.7608109735303603
31,0.0001,False,perceptron,,23,0.7103948999468744,0.713718820861678,0.7128285432724573,0.717283301225158,0.7103948999468744,0.713718820861678,0.712240673429706,0.7166429030581599,0.7075217957781896,0.7113973586045423,0.7103948999468744,0.713718820861678,0.7103948999468744,0.713718820861678,0.7074138593788202,0.7109060108651206,0.7103948999468744,0.713718820861678,0.7085738502524945,0.7117627863238422
32,0.001,True,squared_error,elasticnet,23,0.4605631308659465,0.44869614512471656,0.4601376161101859,0.4478168476832116,0.4605631308659465,0.44869614512471656,0.46094152729270466,0.44834642455139073,0.46009328031044755,0.44789968242654044,0.4605631308659465,0.44869614512471656,0.4605631308659465,0.44869614512471656,0.4600761087699007,0.44781414967188526,0.4605631308659465,0.44869614512471656,0.4607130279969229,0.4484772100832336
33,0.001,True,log_loss,l1,23,0.6856029750309899,0.6938775510204082,0.6852408815194619,0.6937914078882881,0.6856029750309899,0.6938775510204082,0.6858393341338949,0.6942064611612303,0.6854223185295231,0.6939589634489771,0.6856029750309899,0.6938775510204082,0.6856029750309899,0.6938775510204082,0.6852902846084485,0.6937767787796334,0.6856029750309899,0.6938775510204082,0.6856799179551882,0.6939436828034165
34,0.01,False,perceptron,l2,23,0.7004427129449265,0.7074829931972789,0.7234714623482634,0.7304181204954803,0.7004427129449265,0.7074829931972789,0.7210132004281267,0.7284480042121663,0.6935152238179902,0.7024111844528282,0.7004427129449265,0.7074829931972789,0.7004427129449265,0.7074829931972789,0.6874865081357171,0.6965384896203364,0.7004427129449265,0.7074829931972789,0.6899858003836582,0.6982700080966886
35,0.01,True,log_loss,,23,0.7177616433504516,0.7278911564625851,0.7182190154732209,0.7286511735691907,0.7177616433504516,0.7278911564625851,0.7180544920596136,0.7284209969597616,0.7159504258410064,0.7266053735629503,0.7177616433504516,0.7278911564625851,0.7177616433504516,0.7278911564625851,0.7161976932454205,0.7267499273889051,0.7177616433504516,0.7278911564625851,0.7170251840214127,0.7272804988003528
36,0.0001,False,log_loss,,23,0.766282982114397,0.7655895691609977,0.7735674760099176,0.7721067271795623,0.766282982114397,0.7655895691609977,0.7721578609811037,0.7710471892194888,0.7627020831177515,0.7630507316605589,0.766282982114397,0.7655895691609977,0.766282982114397,0.7655895691609977,0.7628029283703035,0.7628527929814357,0.766282982114397,0.7655895691609977,0.7639314019381981,0.7636182237862736
37,0.001,False,squared_error,elasticnet,23,0.4910571985124845,0.49036281179138325,0.49030553479072125,0.49032015274108354,0.4910571985124845,0.49036281179138325,0.4910912040342985,0.4907723386742607,0.49030426620518275,0.4903114844637325,0.4910571985124845,0.49036281179138325,0.4910571985124845,0.49036281179138325,0.49030454576289073,0.49022503459659805,0.4910571985124845,0.49036281179138325,0.49107384705256774,0.49047683429741235
38,0.0001,False,hinge,elasticnet,23,0.7653267221533557,0.7678571428571429,0.7650281188595136,0.767669775434938,0.7653267221533557,0.7678571428571429,0.7652505171488829,0.7678202371527691,0.7646994113499658,0.7675365814196528,0.7653267221533557,0.7678571428571429,0.7653267221533557,0.7678571428571429,0.7648289546186885,0.7675927276166904,0.7653267221533557,0.7678571428571429,0.7652539155085623,0.767828257158606
39,0.001,True,perceptron,elasticnet,23,0.7021781476890384,0.7071995464852607,0.7119669924669925,0.7181141589795648,0.7021781476890384,0.7071995464852607,0.7105224377286357,0.7168566058008734,0.6972554283612538,0.7034657419198576,0.7021781476890384,0.7071995464852607,0.7021781476890384,0.7071995464852607,0.6950662178989033,0.7008749866111167,0.7021781476890384,0.7071995464852607,0.6968953297118113,0.7021818157469046
40,0.0001,False,log_loss,l1,23,0.76072250752612,0.7633219954648526,0.7605903778532059,0.7634514473811599,0.76072250752612,0.7633219954648526,0.7606668159373279,0.7633912635955082,0.7597899289964816,0.7625881867047597,0.76072250752612,0.7633219954648526,0.76072250752612,0.7633219954648526,0.7600334539795233,0.7627904898141098,0.76072250752612,0.7633219954648526,0.7605385170219394,0.7631278526822459
41,0.01,False,hinge,l1,23,0.6082875863290242,0.6000566893424036,0.6165529417716396,0.6086986205318592,0.6082875863290242,0.6000566893424036,0.6156599774086722,0.6079761877983557,0.6013040888350829,0.5947429096007671,0.6082875863290242,0.6000566893424036,0.6082875863290242,0.6000566893424036,0.5917243836801114,0.5842935360588034,0.6082875863290242,0.6000566893424036,0.5949543101330117,0.5867256965363312
42,0.0001,True,log_loss,l2,23,0.7608287586329024,0.7638888888888888,0.7608724045708202,0.7641421738795032,0.7608287586329024,0.7638888888888888,0.7616659020323079,0.7647015115671099,0.7612742603461804,0.764331897556907,0.7608287586329024,0.7638888888888888,0.7608287586329024,0.7638888888888888,0.7607463551529795,0.763872934336916,0.7608287586329024,0.7638888888888888,0.760920754884343,0.7639312509751616
43,0.001,False,log_loss,l1,23,0.6904196918717903,0.6918934240362812,0.6906795243414928,0.6922564786743635,0.6904196918717903,0.6918934240362812,0.6905906701296828,0.6921446071870475,0.6884547688355428,0.69060068764159,0.6904196918717903,0.6918934240362812,0.6904196918717903,0.6918934240362812,0.6885699860514758,0.690635139481512,0.6904196918717903,0.6918934240362812,0.689512689982877,0.6912279313162032
44,0.0001,False,squared_error,elasticnet,23,0.5033469098636444,0.5031179138321995,0.5070302146621386,0.5056056293485136,0.5033469098636444,0.5031179138321995,0.5078502879449193,0.506083342835342,0.5068219497267528,0.5054733414241174,0.5033469098636444,0.5031179138321995,0.5033469098636444,0.5031179138321995,0.5010008725893924,0.5011247429328982,0.5033469098636444,0.5031179138321995,0.499656990700371,0.5001773164067729
45,0.0001,True,perceptron,,23,0.724915884540464,0.7250566893424036,0.7246648508685019,0.7250006186434386,0.724915884540464,0.7250566893424036,0.725299011101317,0.7254251539356019,0.724957586656269,0.7252003691353208,0.724915884540464,0.7250566893424036,0.724915884540464,0.7250566893424036,0.7247090141528125,0.7249771441135966,0.724915884540464,0.7250566893424036,0.7250054214653519,0.7251176740178222
46,0.01,True,log_loss,elasticnet,23,0.6614131397202054,0.6595804988662132,0.6649289239983843,0.6636922058633605,0.6614131397202054,0.6595804988662132,0.6642931821486369,0.663106398146025,0.6573901642088525,0.6565537763193066,0.6614131397202054,0.6595804988662132,0.6614131397202054,0.6595804988662132,0.6557513503215922,0.6545676605039932,0.6614131397202054,0.6595804988662132,0.6574853808222998,0.6558179213660997
47,0.001,False,hinge,,23,0.7630954489109262,0.7687074829931972,0.7630013182786544,0.768765534943888,0.7630954489109262,0.7687074829931972,0.7630544975304066,0.7687362325306821,0.7621344922652245,0.7680552557876822,0.7630954489109262,0.7687074829931972,0.7630954489109262,0.7687074829931972,0.7623922674419656,0.7682426568731474,0.7630954489109262,0.7687074829931972,0.7628999681249586,0.7685545022448265
48,0.01,False,squared_error,,23,0.49176553922436694,0.49489795918367346,0.49323557781780897,0.49592564927547184,0.49176553922436694,0.49489795918367346,0.4939865095543945,0.49636847508738496,0.49326518001818886,0.4959417952469807,0.49176553922436694,0.49489795918367346,0.49176553922436694,0.49489795918367346,0.49158572203857714,0.4946990343263126,0.49176553922436694,0.49489795918367346,0.49121017164490316,0.49439780525659477
49,0.01,False,hinge,l2,23,0.6858863113157428,0.6921768707482994,0.6870315478027292,0.6940605007892221,0.6858863113157428,0.6921768707482994,0.6867249904133814,0.6936690012120891,0.683287424950377,0.6901769025377893,0.6858863113157428,0.6921768707482994,0.6858863113157428,0.6921768707482994,0.6831455343756236,0.6898127578546493,0.6858863113157428,0.6921768707482994,0.6843030064344935,0.6906263811232431
50,0.001,True,perceptron,,23,0.6682486275898707,0.671485260770975,0.7169179655990278,0.7168457545513818,0.6682486275898707,0.671485260770975,0.7213577365830004,0.7200598002336832,0.6769774092725004,0.6780161195952121,0.6682486275898707,0.671485260770975,0.6682486275898707,0.671485260770975,0.6550449704914754,0.6582218013585863,0.6682486275898707,0.671485260770975,0.6523942000855882,0.6561988852467687
51,0.001,True,perceptron,l2,23,0.732849300513547,0.7287414965986394,0.7324421609214825,0.7284957584852818,0.732849300513547,0.7287414965986394,0.7327753843957256,0.7287058249370231,0.7322651558770409,0.7284196884608543,0.732849300513547,0.7287414965986394,0.732849300513547,0.7287414965986394,0.732339700076512,0.7284529715104098,0.732849300513547,0.7287414965986394,0.7327984231971872,0.7287189163743433
52,0.01,True,squared_error,l1,23,0.5176553922436692,0.5308956916099773,0.5183480265834803,0.531724073052676,0.5176553922436692,0.5308956916099773,0.5191440177574186,0.5322229846033923,0.5183549108160463,0.5316737147409989,0.5176553922436692,0.5308956916099773,0.5176553922436692,0.5308956916099773,0.5176522557121179,0.5308495182900181,0.5176553922436692,0.5308956916099773,0.5177005670105955,0.5307096790924275
53,0.001,False,hinge,elasticnet,23,0.7301576058083938,0.7409297052154195,0.7297980905664839,0.74071501341475,0.7301576058083938,0.7409297052154195,0.7300378394560078,0.7408752763082075,0.7293547429938609,0.7405421940392172,0.7301576058083938,0.7409297052154195,0.7301576058083938,0.7409297052154195,0.7295058141305839,0.7406092696820827,0.7301576058083938,0.7409297052154195,0.7300273415264651,0.7408831903799351
54,0.01,False,hinge,,23,0.7287055073490348,0.7363945578231292,0.7282903475087406,0.7361557398643986,0.7287055073490348,0.7363945578231292,0.7286256805479877,0.736385873533721,0.7281024209410569,0.7361393321790082,0.7287055073490348,0.7363945578231292,0.7287055073490348,0.7363945578231292,0.7281803992107614,0.7361472989404203,0.7287055073490348,0.7363945578231292,0.7286496537839646,0.736389978954931
55,0.01,False,log_loss,l1,23,0.48036125376306005,0.4849773242630385,0.24018062688153002,0.24248866213151926,0.48036125376306005,0.4849773242630385,0.23074693411681896,0.23520300504933642,0.5,0.5,0.48036125376306005,0.4849773242630385,0.48036125376306005,0.4849773242630385,0.3244892100100483,0.3265890437106318,0.48036125376306005,0.4849773242630385,0.3117440875060234,0.3167765611048135
56,0.001,False,squared_error,l1,23,0.47575703913582434,0.4736394557823129,0.4771570940125633,0.47480660856172774,0.47575703913582434,0.4736394557823129,0.4778580695693595,0.4751884548414128,0.4772625964329313,0.4749965180464906,0.47575703913582434,0.4736394557823129,0.47575703913582434,0.4736394557823129,0.4755558641811807,0.4731365415556519,0.47575703913582434,0.4736394557823129,0.47515242290685905,0.4726474690049539
57,0.001,True,hinge,l2,23,0.7311846998406233,0.7414965986394558,0.7308141732751166,0.7412781406756176,0.7311846998406233,0.7414965986394558,0.7310701944347097,0.7414459417203049,0.7304238280045519,0.7411266475751611,0.7311846998406233,0.7414965986394558,0.7311846998406233,0.7414965986394558,0.7305623387814586,0.7411871073609022,0.7311846998406233,0.7414965986394558,0.7310709595733625,0.7414560096193176
58,0.0001,True,squared_error,l1,23,0.5232512838675403,0.5334467120181405,0.5197209465891183,0.5316663311888778,0.5232512838675403,0.5334467120181405,0.5203099557724746,0.5318981743926884,0.5186567706452645,0.5300076844221099,0.5232512838675403,0.5334467120181405,0.5232512838675403,0.5334467120181405,0.5140848488026564,0.5253779591708633,0.5232512838675403,0.5334467120181405,0.5167061939514331,0.527237280479149
59,0.01,True,log_loss,l2,23,0.6892509296971844,0.6964285714285714,0.6888168616352588,0.696277471197599,0.6892509296971844,0.6964285714285714,0.6890531804770239,0.696347719550595,0.6881243255654717,0.6956343218650276,0.6892509296971844,0.6964285714285714,0.6892509296971844,0.6964285714285714,0.6882834503083128,0.6957468438214511,0.6892509296971844,0.6964285714285714,0.6889655448043449,0.6961795571529167
60,0.01,True,perceptron,elasticnet,23,0.51963874623694,0.5150226757369615,0.25981937311847,0.25751133786848074,0.51963874623694,0.5150226757369615,0.2700244265906989,0.26524835652325934,0.5,0.5,0.51963874623694,0.5150226757369615,0.51963874623694,0.5150226757369615,0.3419488661523761,0.33994387277829746,0.51963874623694,0.5150226757369615,0.3553797601691278,0.350157605917328
61,0.0001,True,log_loss,elasticnet,23,0.7590579068531964,0.7610544217687075,0.7587415670602728,0.7609076462806135,0.7590579068531964,0.7610544217687075,0.7592771713814213,0.761261241774658,0.7590018918740293,0.7611027676464278,0.7590579068531964,0.7610544217687075,0.7590579068531964,0.7610544217687075,0.758822565494079,0.7609463877119487,0.7590579068531964,0.7610544217687075,0.7591184765680713,0.7610990758455011
62,0.01,True,hinge,l1,23,0.5397202054188065,0.5359977324263039,0.6866901675147936,0.6910271387491014,0.5397202054188065,0.5359977324263039,0.6805583557708995,0.6860774046918071,0.5212646980595662,0.5218804993555571,0.5397202054188065,0.5359977324263039,0.5397202054188065,0.5359977324263039,0.3940162620852567,0.3928633265054143,0.5397202054188065,0.5359977324263039,0.4056873110673373,0.40172044677839397
63,0.01,True,perceptron,l2,23,0.6995572870550735,0.713718820861678,0.7143548683543479,0.7293967136301627,0.6995572870550735,0.713718820861678,0.7169860239838005,0.7314383065459604,0.7042104483773007,0.7173811721043576,0.6995572870550735,0.713718820861678,0.6995572870550735,0.713718820861678,0.6970591381921392,0.710807186286569,0.6995572870550735,0.713718820861678,0.695978620606728,0.7099353409053218
64,0.0001,False,hinge,l2,23,0.7656454754737029,0.7687074829931972,0.7653425328796106,0.7685134505057877,0.7656454754737029,0.7687074829931972,0.7655709239991539,0.7686766841856719,0.7650311963532836,0.7684132617235686,0.7656454754737029,0.7687074829931972,0.7656454754737029,0.7687074829931972,0.7651552626488964,0.7684571660942268,0.7656454754737029,0.7687074829931972,0.7655766936742533,0.7686859039501827
65,0.001,False,squared_error,l2,23,0.5175491411368869,0.5096371882086168,0.515970679676128,0.5084128790392681,0.5175491411368869,0.5096371882086168,0.5166878094426096,0.5088426034497017,0.5158758048690906,0.5083587792029752,0.5175491411368869,0.5096371882086168,0.5175491411368869,0.5096371882086168,0.5156349118195169,0.5079921529478681,0.5175491411368869,0.5096371882086168,0.5168309007282286,0.5088469261715906
66,0.001,False,perceptron,l2,23,0.7110324065875686,0.7108843537414966,0.7286486877730701,0.7297974666395719,0.7110324065875686,0.7108843537414966,0.7265119213031236,0.7280295742522739,0.7049892692496609,0.7062418158009602,0.7110324065875686,0.7108843537414966,0.7110324065875686,0.7108843537414966,0.7011835427795761,0.7016709134778001,0.7110324065875686,0.7108843537414966,0.7033143250587535,0.7032461145551416
67,0.0001,True,perceptron,l1,23,0.7415264742341066,0.7477324263038548,0.741212247497784,0.7475834047088861,0.7415264742341066,0.7477324263038548,0.7414195511566667,0.7476763240563372,0.7407286383403562,0.7472317263380753,0.7415264742341066,0.7477324263038548,0.7415264742341066,0.7477324263038548,0.7408939891045698,0.7473458569297394,0.7415264742341066,0.7477324263038548,0.7413968034476927,0.7476427870286977
68,0.01,True,log_loss,l1,23,0.51963874623694,0.5150226757369615,0.25981937311847,0.25751133786848074,0.51963874623694,0.5150226757369615,0.2700244265906989,0.26524835652325934,0.5,0.5,0.51963874623694,0.5150226757369615,0.51963874623694,0.5150226757369615,0.3419488661523761,0.33994387277829746,0.51963874623694,0.5150226757369615,0.3553797601691278,0.350157605917328
