,alpha,fit_intercept,loss,penalty,random_state,acc_train,acc_val,precision_macro_train,precision_macro_val,precision_micro_train,precision_micro_val,precision_weighted_train,precision_weighted_val,recall_macro_train,recall_macro_val,recall_micro_train,recall_micro_val,recall_weighted_train,recall_weighted_val,f1_macro_train,f1_macro_val,f1_micro_train,f1_micro_val,f1_weighted_train,f1_weighted_val
35,0.01,True,log_loss,,23,0.712882096069869,0.6431535269709544,0.7240753111481513,0.66122117090479,0.712882096069869,0.6431535269709544,0.722145446479482,0.6649494148911371,0.706381245139069,0.6506423539162868,0.712882096069869,0.6431535269709544,0.712882096069869,0.6431535269709544,0.7046418364807325,0.63927179058758,0.712882096069869,0.6431535269709544,0.7070654422422431,0.6372532876682254
36,0.0001,False,log_loss,,23,0.7641921397379913,0.6887966804979253,0.7805681612734138,0.7114527629233511,0.7641921397379913,0.6887966804979253,0.777787327427776,0.7159839794084364,0.7577078985127195,0.6966431827600497,0.7641921397379913,0.6887966804979253,0.7641921397379913,0.6887966804979253,0.7572411356132467,0.68513195714659,0.7641921397379913,0.6887966804979253,0.7592591690688177,0.6832995954709224
37,0.001,False,squared_error,elasticnet,23,0.5141921397379913,0.5103734439834025,0.5119180397889633,0.5130664442591049,0.5141921397379913,0.5103734439834025,0.5130678656058876,0.5145885748497191,0.5118340897768422,0.5129852189528941,0.5141921397379913,0.5103734439834025,0.5141921397379913,0.5103734439834025,0.5115790583620009,0.5101626016260163,0.5141921397379913,0.5103734439834025,0.5133341130175167,0.5096144114968121
38,0.0001,False,hinge,elasticnet,23,0.7603711790393013,0.7053941908713693,0.7723769574086288,0.7243215640501897,0.7603711790393013,0.7053941908713693,0.770106957296781,0.7286383333716749,0.75460347346753,0.7123912142561126,0.7603711790393013,0.7053941908713693,0.7603711790393013,0.7053941908713693,0.7545131687186273,0.7029185547858395,0.7603711790393013,0.7053941908713693,0.7563761401987004,0.7014556789171174
39,0.001,True,perceptron,elasticnet,23,0.7052401746724891,0.7136929460580913,0.7378166591536786,0.7273143205734329,0.7052401746724891,0.7136929460580913,0.7427859533965718,0.7249532823241072,0.7136665189222382,0.7058986047796657,0.7052401746724891,0.7136929460580913,0.7052401746724891,0.7136929460580913,0.6996469649551693,0.7038204648677531,0.7052401746724891,0.7136929460580913,0.6976334094569341,0.706737334310353
40,0.0001,False,log_loss,l1,23,0.7641921397379913,0.6929460580912863,0.7714655600083474,0.7079668348954578,0.7641921397379913,0.6929460580912863,0.7698041188298397,0.7117956603553447,0.7595357878023634,0.6992333195192706,0.7641921397379913,0.6929460580912863,0.7641921397379913,0.6929460580912863,0.760004366732774,0.691025641025641,0.7641921397379913,0.6929460580912863,0.7615618029743838,0.6897116714544099
41,0.01,False,hinge,l1,23,0.6168122270742358,0.5352697095435685,0.6173824941632527,0.5473227752639518,0.6168122270742358,0.5352697095435685,0.6172608732200975,0.5495296746212049,0.6114229938915046,0.5433416217709629,0.6168122270742358,0.5352697095435685,0.6168122270742358,0.5352697095435685,0.6091808156835288,0.5284416491963662,0.6168122270742358,0.5352697095435685,0.6118637337505742,0.5253807945579652
42,0.0001,True,log_loss,l2,23,0.75382096069869,0.6721991701244814,0.7584819110264844,0.6871833839918946,0.75382096069869,0.6721991701244814,0.7572764928382616,0.6908587572046564,0.7497577748016502,0.6786503660726619,0.75382096069869,0.6721991701244814,0.75382096069869,0.6721991701244814,0.7502520204711657,0.6699259721572095,0.75382096069869,0.6721991701244814,0.7517187082359017,0.6684483934784828
43,0.001,False,log_loss,l1,23,0.6872270742358079,0.6556016597510373,0.6864221456598718,0.6611809923130678,0.6872270742358079,0.6556016597510373,0.6870689632655347,0.6636820724270814,0.6861747055963279,0.6593106782704794,0.6872270742358079,0.6556016597510373,0.6872270742358079,0.6556016597510373,0.6862735253164727,0.6552217453505007,0.6872270742358079,0.6556016597510373,0.687123222373306,0.6546043844496288
44,0.0001,False,squared_error,elasticnet,23,0.4656113537117904,0.5020746887966805,0.47062414943792996,0.4864495056497175,0.4656113537117904,0.5020746887966805,0.4711345019439849,0.4882470930914035,0.4774094388379881,0.4893977068655892,0.4656113537117904,0.5020746887966805,0.4656113537117904,0.5020746887966805,0.4392798132941914,0.46555292726197517,0.4656113537117904,0.5020746887966805,0.4333104464488919,0.47308916376913657
45,0.0001,True,perceptron,,23,0.7123362445414847,0.6680497925311203,0.7356909058740269,0.6953637334146714,0.7123362445414847,0.6680497925311203,0.7325998477564845,0.7000981498344869,0.7037104957880891,0.676958143389971,0.7123362445414847,0.6680497925311203,0.7123362445414847,0.6680497925311203,0.6990447939665817,0.6624649859943978,0.7123362445414847,0.6680497925311203,0.7021518863087669,0.6601229703499657
46,0.01,True,log_loss,elasticnet,23,0.6550218340611353,0.6348547717842323,0.656186068412607,0.6442594963721724,0.6550218340611353,0.6348547717842323,0.6558933837991086,0.6471027852010846,0.6505852232474065,0.6400745959386656,0.6550218340611353,0.6348547717842323,0.6550218340611353,0.6348547717842323,0.6497860890102019,0.6334347345132743,0.6550218340611353,0.6348547717842323,0.651889736575309,0.6322040355451107
47,0.001,False,hinge,,23,0.7603711790393013,0.7468879668049793,0.7598406546080965,0.7482413793103448,0.7603711790393013,0.7468879668049793,0.7602669688831717,0.7501963084847617,0.7594957653898123,0.7486185937284155,0.7603711790393013,0.7468879668049793,0.7603711790393013,0.7468879668049793,0.7596406241080829,0.7468705339463126,0.7603711790393013,0.7468879668049793,0.7602916136507527,0.7469838475276455
48,0.01,False,squared_error,,23,0.47543668122270744,0.4979253112033195,0.47781065088757396,0.4948388896638304,0.47543668122270744,0.4979253112033195,0.47890073899899227,0.4963249444791399,0.4780115670745767,0.4948887967951374,0.47543668122270744,0.4979253112033195,0.47543668122270744,0.4979253112033195,0.47499727889330723,0.4944435776078778,0.47543668122270744,0.4979253112033195,0.47425112399432584,0.49670670444491494
49,0.01,False,hinge,l2,23,0.6812227074235808,0.6307053941908713,0.6985306941951503,0.6628787878787878,0.6812227074235808,0.6307053941908713,0.696191777063857,0.6675782723500565,0.6727098518453917,0.6410761154855643,0.6812227074235808,0.6307053941908713,0.6812227074235808,0.6307053941908713,0.6670479936763617,0.6212899694545968,0.6812227074235808,0.6307053941908713,0.6704229255209376,0.6180689030974502
50,0.001,True,perceptron,,23,0.6566593886462883,0.5933609958506224,0.7210157153122754,0.6007310438626318,0.6566593886462883,0.5933609958506224,0.7275090666574984,0.5998185617278117,0.6690271925412559,0.58184832159138,0.6566593886462883,0.5933609958506224,0.6566593886462883,0.5933609958506224,0.6393817031422757,0.5674358974358975,0.6566593886462883,0.5933609958506224,0.6355039183658141,0.5731482072560912
51,0.001,True,perceptron,l2,23,0.6337336244541485,0.5560165975103735,0.7663821510045294,0.6749605055292259,0.6337336244541485,0.5560165975103735,0.7577311601425482,0.6835034381493645,0.6155094614177969,0.5764953722889902,0.6337336244541485,0.5560165975103735,0.6337336244541485,0.5560165975103735,0.5634685949817454,0.4946202841744243,0.6337336244541485,0.5560165975103735,0.5720724761416315,0.4851184737771941
52,0.01,True,squared_error,l1,23,0.5114628820960698,0.5103734439834025,0.5085878970904234,0.5125779625779626,0.5114628820960698,0.5103734439834025,0.5097430249944778,0.5140863174058194,0.5084799726652895,0.5125362619146291,0.5114628820960698,0.5103734439834025,0.5114628820960698,0.5103734439834025,0.5078483900257386,0.5102975616476099,0.5114628820960698,0.5103734439834025,0.5099203918494953,0.5099687381925085
53,0.001,False,hinge,elasticnet,23,0.730349344978166,0.6970954356846473,0.7297323828164748,0.6977401129943502,0.730349344978166,0.6970954356846473,0.7301875188373945,0.699416273999578,0.7292668969249645,0.698231799972372,0.730349344978166,0.6970954356846473,0.730349344978166,0.6970954356846473,0.7294435734896507,0.6970119693446999,0.730349344978166,0.6970954356846473,0.7302126247534844,0.6972832349495288
54,0.01,False,hinge,,23,0.7270742358078602,0.6846473029045643,0.7276816959681409,0.6845385674931129,0.7270742358078602,0.6846473029045643,0.7291204174003847,0.6859521278419808,0.7281343223847145,0.6850739052355298,0.7270742358078602,0.6846473029045643,0.7270742358078602,0.6846473029045643,0.727019252891033,0.6843810311552248,0.7270742358078602,0.6846473029045643,0.7272095783723582,0.6848755358325698
55,0.01,False,log_loss,l1,23,0.47543668122270744,0.5269709543568465,0.23771834061135372,0.26348547717842324,0.47543668122270744,0.5269709543568465,0.2260400378520623,0.2776983867357656,0.5,0.5,0.47543668122270744,0.5269709543568465,0.47543668122270744,0.5269709543568465,0.3222345541990381,0.3451086956521739,0.47543668122270744,0.5269709543568465,0.3064042540473387,0.36372451740934514
56,0.001,False,squared_error,l1,23,0.5469432314410481,0.5560165975103735,0.5463556927803159,0.5556894889103182,0.5469432314410481,0.5560165975103735,0.5475052249426179,0.5571069595105576,0.5464385428974554,0.5558433485288024,0.5469432314410481,0.5560165975103735,0.5469432314410481,0.5560165975103735,0.5463181763933643,0.5555268283434166,0.5469432314410481,0.5560165975103735,0.5471454551329457,0.5563227032397214
