,alpha,fit_intercept,loss,penalty,random_state,acc_train,acc_val,precision_macro_train,precision_macro_val,precision_micro_train,precision_micro_val,precision_weighted_train,precision_weighted_val,recall_macro_train,recall_macro_val,recall_micro_train,recall_micro_val,recall_weighted_train,recall_weighted_val,f1_macro_train,f1_macro_val,f1_micro_train,f1_micro_val,f1_weighted_train,f1_weighted_val
60,0.01,True,perceptron,elasticnet,23,0.5476923076923077,0.5581395348837209,0.6779984721161192,0.7625,0.5476923076923077,0.5581395348837209,0.6739683845566198,0.7680232558139535,0.5353217615402107,0.5681818181818181,0.5476923076923077,0.5581395348837209,0.5476923076923077,0.5581395348837209,0.42526315789473684,0.4642622950819672,0.5476923076923077,0.5581395348837209,0.4326089068825911,0.45904689287075867
61,0.0001,True,log_loss,elasticnet,23,0.7353846153846154,0.7209302325581395,0.7460056390977443,0.7392857142857143,0.7353846153846154,0.7209302325581395,0.7476257952573742,0.7378737541528239,0.7380808004244676,0.7175324675324675,0.7353846153846154,0.7209302325581395,0.7353846153846154,0.7209302325581395,0.7338095238095239,0.7133333333333334,0.7353846153846154,0.7209302325581395,0.7332424908424909,0.7144186046511628
62,0.01,True,hinge,l1,23,0.6492307692307693,0.6046511627906976,0.6505547955616355,0.6119909502262444,0.6492307692307693,0.6046511627906976,0.6511819659288879,0.6128064821635273,0.6501553854316683,0.6071428571428572,0.6492307692307693,0.6046511627906976,0.6492307692307693,0.6046511627906976,0.6491477272727273,0.6012002182214948,0.6492307692307693,0.6046511627906976,0.6489982517482518,0.6003374820791941
63,0.01,True,perceptron,l2,23,0.68,0.6046511627906976,0.6917381620194687,0.6294871794871795,0.68,0.6046511627906976,0.6906022108562943,0.6309481216457961,0.6761729705146668,0.6093073593073594,0.68,0.6046511627906976,0.68,0.6046511627906976,0.6719211057617642,0.5904761904761904,0.68,0.6046511627906976,0.6733467929802764,0.588704318936877
64,0.0001,False,hinge,l2,23,0.6584615384615384,0.6046511627906976,0.7346153846153847,0.6448863636363636,0.6584615384615384,0.6046511627906976,0.7311005917159763,0.6468023255813954,0.6502690820889866,0.6103896103896104,0.6584615384615384,0.6046511627906976,0.6584615384615384,0.6046511627906976,0.621144495436931,0.5820468839336763,0.6584615384615384,0.6046511627906976,0.6244371757038081,0.5797864560479743
65,0.001,False,squared_error,l2,23,0.4676923076923077,0.4883720930232558,0.4686085972850679,0.4722222222222222,0.4676923076923077,0.4883720930232558,0.46867908109989564,0.4728682170542635,0.4726559539149549,0.4816017316017316,0.4676923076923077,0.4883720930232558,0.4676923076923077,0.4883720930232558,0.4525796181444664,0.4369047619047619,0.4676923076923077,0.4883720930232558,0.4500608365531595,0.44086378737541526
66,0.001,False,perceptron,l2,23,0.7076923076923077,0.6511627906976745,0.7325392866051385,0.6585648148148149,0.7076923076923077,0.6511627906976745,0.7348446764011742,0.6578919035314384,0.7119874175699235,0.6482683982683983,0.7076923076923077,0.6511627906976745,0.7076923076923077,0.6511627906976745,0.7022345668296541,0.6442360728075014,0.7076923076923077,0.6511627906976745,0.7011182107441113,0.6453905257891969
67,0.0001,True,perceptron,l1,23,0.6307692307692307,0.6046511627906976,0.6445135746606334,0.6190476190476191,0.6307692307692307,0.6046511627906976,0.6434563174382179,0.6201550387596899,0.6258811490942167,0.6082251082251082,0.6307692307692307,0.6046511627906976,0.6307692307692307,0.6046511627906976,0.6163531911544817,0.5968008825151683,0.6307692307692307,0.6046511627906976,0.6184126253851602,0.5954925024692467
68,0.01,True,log_loss,l1,23,0.5138461538461538,0.4883720930232558,0.2569230769230769,0.2441860465116279,0.5138461538461538,0.4883720930232558,0.2640378698224852,0.2385073012439156,0.5,0.5,0.5138461538461538,0.4883720930232558,0.5138461538461538,0.4883720930232558,0.3394308943089431,0.328125,0.5138461538461538,0.4883720930232558,0.3488305190744215,0.32049418604651164
69,0.0001,False,squared_error,l2,23,0.5138461538461538,0.4883720930232558,0.2569230769230769,0.2441860465116279,0.5138461538461538,0.4883720930232558,0.2640378698224852,0.2385073012439156,0.5,0.5,0.5138461538461538,0.4883720930232558,0.5138461538461538,0.4883720930232558,0.3394308943089431,0.328125,0.5138461538461538,0.4883720930232558,0.3488305190744215,0.32049418604651164
