,criterion,learning_rate,loss,max_depth,max_features,max_leaf_nodes,min_samples_leaf,min_samples_split,n_estimators,warm_start,acc_train,acc_val,precision_macro_train,precision_macro_val,precision_micro_train,precision_micro_val,precision_weighted_train,precision_weighted_val,recall_macro_train,recall_macro_val,recall_micro_train,recall_micro_val,recall_weighted_train,recall_weighted_val,f1_macro_train,f1_macro_val,f1_micro_train,f1_micro_val,f1_weighted_train,f1_weighted_val
10,friedman_mse,1.0,exponential,20.0,log2,30.0,1,2,50,True,0.810554276607048,0.7865646258503401,0.8102720091235451,0.7863814643116629,0.810554276607048,0.7865646258503401,0.8107744724288496,0.7866669808278361,0.8106001207982041,0.7865337337767503,0.810554276607048,0.7865646258503401,0.810554276607048,0.7865646258503401,0.8103758934904668,0.7864347549262554,0.810554276607048,0.7865646258503401,0.8106043309919547,0.7865929884659448
11,friedman_mse,2.0,exponential,5.0,0.5,,2,5,100,False,0.8036479546661944,0.7672902494331065,0.8043205418572655,0.7677847000869313,0.8036479546661944,0.7672902494331065,0.8040246675237084,0.7675975151965547,0.8023609414597463,0.7663384034221894,0.8036479546661944,0.7672902494331065,0.8036479546661944,0.7672902494331065,0.8028332289988551,0.7665917377242579,0.8036479546661944,0.7672902494331065,0.8033310420925628,0.766975376279377
12,squared_error,1.0,log_loss,20.0,0.7,30.0,2,5,200,False,0.817283513369931,0.7738095238095238,0.817029912173015,0.7736274932251983,0.817283513369931,0.7738095238095238,0.817258379863819,0.7737759181631868,0.8169162094522182,0.7735028645299749,0.817283513369931,0.7738095238095238,0.817283513369931,0.7738095238095238,0.816969230837373,0.7735562050887728,0.817283513369931,0.7738095238095238,0.8172671276994299,0.7737837625836846
13,friedman_mse,0.5,log_loss,5.0,,30.0,1,2,200,True,0.8161855852665132,0.7780612244897959,0.8158853796618255,0.7778593846470467,0.8161855852665132,0.7780612244897959,0.8163205796822159,0.7781025099121764,0.8161412102582632,0.7779374097546807,0.8161855852665132,0.7780612244897959,0.8161855852665132,0.7780612244897959,0.8159829282180413,0.7778933255610609,0.8161855852665132,0.7780612244897959,0.8162227859200213,0.7780768027409157
14,friedman_mse,2.0,log_loss,5.0,0.7,10.0,1,10,100,True,0.4284752966176731,0.43537414965986393,0.42983406527133067,0.43624160414880964,0.4284752966176731,0.43537414965986393,0.4302605794057508,0.43643559186152747,0.43082594495609206,0.4373359340497098,0.4284752966176731,0.43537414965986393,0.4284752966176731,0.43537414965986393,0.42742026462577964,0.43383414453060554,0.4284752966176731,0.43537414965986393,0.42645489294342825,0.43294696766266316
15,squared_error,1.0,exponential,,0.7,,1,10,50,False,0.817283513369931,0.7678571428571429,0.817011529181383,0.7676825256630948,0.817283513369931,0.7678571428571429,0.8172717797983801,0.7678147358243027,0.8169663661546009,0.767502485616235,0.817283513369931,0.7678571428571429,0.817283513369931,0.7678571428571429,0.8169883045223205,0.767574631052744,0.817283513369931,0.7678571428571429,0.8172770052383698,0.7678180965101934
16,friedman_mse,0.5,log_loss,15.0,,,1,2,100,False,0.817283513369931,0.7704081632653061,0.8170667382894614,0.7702163027833526,0.817283513369931,0.7704081632653061,0.8172457431772058,0.7703777092205516,0.8168381879151785,0.7701154786262736,0.817283513369931,0.7704081632653061,0.817283513369931,0.7704081632653061,0.8169383674950023,0.7701596869317693,0.817283513369931,0.7704081632653061,0.8172505753051947,0.7703867428917255
17,friedman_mse,1.0,log_loss,,log2,30.0,2,5,200,True,0.8169647600495838,0.766156462585034,0.8167013883855407,0.7659725941336409,0.8169647600495838,0.766156462585034,0.8169453977217345,0.766115903367815,0.8166206487339546,0.7658173166152389,0.8169647600495838,0.766156462585034,0.8169647600495838,0.766156462585034,0.8166590268772926,0.7658810713486806,0.8169647600495838,0.766156462585034,0.8169530928686811,0.7661223231755687
18,friedman_mse,0.5,exponential,15.0,0.7,30.0,1,2,200,False,0.8170710111563663,0.7772108843537415,0.8167918456526303,0.7770471541889354,0.8170710111563663,0.7772108843537415,0.8170665524349223,0.777172917938714,0.8167758274705118,0.7768732025319672,0.8170710111563663,0.7772108843537415,0.8170710111563663,0.7772108843537415,0.8167837532405198,0.7769441517386724,0.8170710111563663,0.7772108843537415,0.8170686987044498,0.777175903027175
19,squared_error,2.0,log_loss,,sqrt,10.0,4,2,50,True,0.5892686382149814,0.5824829931972789,0.633864448979045,0.62554133203177,0.5892686382149814,0.5824829931972789,0.6311909664049952,0.6235464964039482,0.5765197782335048,0.5728061200037183,0.5892686382149814,0.5824829931972789,0.5892686382149814,0.5824829931972789,0.5329585147206112,0.5281681681681681,0.5892686382149814,0.5824829931972789,0.5393281523129466,0.5329780022977302
