,criterion,learning_rate,loss,max_depth,max_features,max_leaf_nodes,min_samples_leaf,min_samples_split,n_estimators,warm_start,acc_train,acc_val,precision_macro_train,precision_macro_val,precision_micro_train,precision_micro_val,precision_weighted_train,precision_weighted_val,recall_macro_train,recall_macro_val,recall_micro_train,recall_micro_val,recall_weighted_train,recall_weighted_val,f1_macro_train,f1_macro_val,f1_micro_train,f1_micro_val,f1_weighted_train,f1_weighted_val
34,squared_error,0.5,exponential,5.0,0.7,,2,5,50,True,0.7931222707423581,0.7676348547717843,0.792606839443561,0.7675275482093664,0.7931222707423581,0.7676348547717843,0.7932172186131892,0.7689225335207982,0.7928099437177356,0.7683036330984943,0.7931222707423581,0.7676348547717843,0.7931222707423581,0.7676348547717843,0.7926967592074248,0.7674386545354287,0.7931222707423581,0.7676348547717843,0.7931581572573524,0.7678030264029461
35,squared_error,2.0,exponential,15.0,sqrt,10.0,1,10,50,False,0.787117903930131,0.7634854771784232,0.787524422240421,0.7629239040529363,0.787117903930131,0.7634854771784232,0.7889316010068091,0.7639668255716977,0.7881619677168468,0.7634687111479486,0.787117903930131,0.7634854771784232,0.787117903930131,0.7634854771784232,0.7870529327610873,0.7630775598903089,0.787117903930131,0.7634854771784232,0.7872356641740227,0.7636078523648575
36,friedman_mse,2.0,exponential,15.0,0.5,30.0,2,2,50,False,0.7893013100436681,0.7302904564315352,0.7907679121199207,0.7297008547008548,0.7893013100436681,0.7302904564315352,0.7925516173477954,0.7307958293435471,0.7909957934652361,0.7301768200027628,0.7893013100436681,0.7302904564315352,0.7893013100436681,0.7302904564315352,0.789297292143402,0.729825287594212,0.7893013100436681,0.7302904564315352,0.789342493521396,0.7304300070827323
37,squared_error,0.5,log_loss,5.0,log2,,2,5,200,False,0.7931222707423581,0.7593360995850622,0.7931222707423581,0.759228650137741,0.7931222707423581,0.7593360995850622,0.7943289840010678,0.7606254929529166,0.7938314112619484,0.7599806603121978,0.7931222707423581,0.7593360995850622,0.7931222707423581,0.7593360995850622,0.7929973743358698,0.7591328921974083,0.7931222707423581,0.7593360995850622,0.7932471671488465,0.7595102773459084
38,squared_error,2.0,exponential,15.0,sqrt,30.0,2,2,100,False,0.7925764192139738,0.7302904564315352,0.7948384243073808,0.7369671558350803,0.7925764192139738,0.7302904564315352,0.7940369264396381,0.7399601590159799,0.7898703871182788,0.7342174333471474,0.7925764192139738,0.7302904564315352,0.7925764192139738,0.7302904564315352,0.7907317894331818,0.7299929331058138,0.7925764192139738,0.7302904564315352,0.791697002690573,0.7295094577015164
39,friedman_mse,0.5,exponential,15.0,0.7,30.0,1,2,100,True,0.7931222707423581,0.7676348547717843,0.7935662685072599,0.767,0.7931222707423581,0.7676348547717843,0.7949934041801584,0.7679170124481327,0.7942077414098163,0.7674057190219643,0.7931222707423581,0.7676348547717843,0.7931222707423581,0.7676348547717843,0.7930630177127694,0.7671497584541063,0.7931222707423581,0.7676348547717843,0.7932350426373815,0.7677230541022712
40,squared_error,1.0,exponential,15.0,sqrt,30.0,2,2,50,True,0.7931222707423581,0.7427385892116183,0.7927406269295386,0.7444789510006902,0.7931222707423581,0.7427385892116183,0.7930367298877605,0.746535742205957,0.7922723292207816,0.7446815858543998,0.7931222707423581,0.7427385892116183,0.7931222707423581,0.7427385892116183,0.7924662580721332,0.7427341597796143,0.7931222707423581,0.7427385892116183,0.7930394730266986,0.7427917423956654
41,friedman_mse,1.0,exponential,15.0,sqrt,30.0,2,10,50,False,0.7931222707423581,0.7593360995850622,0.7931222707423581,0.759228650137741,0.7931222707423581,0.7593360995850622,0.7943289840010678,0.7606254929529166,0.7938314112619484,0.7599806603121978,0.7931222707423581,0.7593360995850622,0.7931222707423581,0.7593360995850622,0.7929973743358698,0.7591328921974083,0.7931222707423581,0.7593360995850622,0.7932471671488465,0.7595102773459084
42,squared_error,1.0,exponential,20.0,,10.0,1,10,100,False,0.7931222707423581,0.7551867219917012,0.7933591738657818,0.7546181417149159,0.7931222707423581,0.7551867219917012,0.7946917539350402,0.7556740765146601,0.7940464570607302,0.7551457383616522,0.7931222707423581,0.7551867219917012,0.7931222707423581,0.7551867219917012,0.7930378511142806,0.7547644918162846,0.7931222707423581,0.7551867219917012,0.7932431961555501,0.7553133910443263
43,squared_error,2.0,exponential,20.0,0.5,30.0,4,5,50,True,0.7898471615720524,0.7717842323651453,0.7895064377682404,0.7712296663909567,0.7898471615720524,0.7717842323651453,0.7904647234664617,0.7722595746287353,0.7901182871363187,0.771791683934245,0.7898471615720524,0.7717842323651453,0.7898471615720524,0.7717842323651453,0.7896139093686121,0.7713906279643331,0.7898471615720524,0.7717842323651453,0.7899580519638518,0.7719023136853889
44,squared_error,1.0,exponential,,sqrt,,1,2,100,True,0.7931222707423581,0.7634854771784232,0.7926175458715596,0.7636019283746556,0.7931222707423581,0.7634854771784232,0.7931337417621489,0.765115793925677,0.7926486593686495,0.7643666252244785,0.7931222707423581,0.7634854771784232,0.7931222707423581,0.7634854771784232,0.7926328650662738,0.7633387888707037,0.7931222707423581,0.7634854771784232,0.7931277696825387,0.7636566135374292
45,friedman_mse,1.0,exponential,5.0,sqrt,,2,5,200,True,0.7931222707423581,0.7717842323651453,0.7930700361836931,0.7714905634384901,0.7931222707423581,0.7717842323651453,0.7942453137536567,0.7727631287873288,0.7937776498122531,0.77224064097251,0.7931222707423581,0.7717842323651453,0.7931222707423581,0.7717842323651453,0.7929860182497692,0.7715324818587656,0.7931222707423581,0.7717842323651453,0.7932469272781307,0.7719415764316326
46,friedman_mse,1.0,exponential,15.0,0.5,10.0,4,10,50,False,0.7931222707423581,0.7593360995850622,0.7936409155937053,0.7587209302325582,0.7931222707423581,0.7593360995850622,0.7950996042381194,0.7591913538550613,0.7942615028595117,0.758184832159138,0.7931222707423581,0.7593360995850622,0.7931222707423581,0.7593360995850622,0.7930704184887388,0.7584001659292036,0.7931222707423581,0.7593360995850622,0.793231339275833,0.7592113084309478
47,friedman_mse,1.0,exponential,15.0,log2,,4,2,50,True,0.7931222707423581,0.7717842323651453,0.7935662685072599,0.7711180124223602,0.7931222707423581,0.7717842323651453,0.7949934041801584,0.7719053632638333,0.7942077414098163,0.77134272689598,0.7931222707423581,0.7717842323651453,0.7931222707423581,0.7717842323651453,0.7930630177127694,0.7712170115815455,0.7931222707423581,0.7717842323651453,0.7932350426373815,0.7718315007637786
48,squared_error,2.0,log_loss,20.0,,30.0,2,10,50,False,0.5376637554585153,0.4896265560165975,0.5364767577490105,0.4919153365718251,0.5376637554585153,0.4896265560165975,0.5375895681016712,0.4933322007250613,0.5364645992800745,0.49195330846802043,0.5376637554585153,0.4896265560165975,0.5376637554585153,0.4896265560165975,0.5364692351926394,0.48948592095065874,0.5376637554585153,0.4896265560165975,0.5376252225467129,0.4890288569863578
49,squared_error,0.5,log_loss,15.0,,30.0,2,5,100,False,0.7931222707423581,0.7510373443983402,0.792606839443561,0.7527950310559006,0.7931222707423581,0.7510373443983402,0.7932172186131892,0.7548722971057447,0.7928099437177356,0.7530045586406962,0.7931222707423581,0.7510373443983402,0.7931222707423581,0.7510373443983402,0.7926967592074248,0.7510330578512396,0.7931222707423581,0.7510373443983402,0.7931581572573524,0.7510887829635472
