,criterion,max_depth,max_features,max_leaf_nodes,min_samples_leaf,min_samples_split,random_state,splitter,acc_train,acc_val,precision_macro_train,precision_macro_val,precision_micro_train,precision_micro_val,precision_weighted_train,precision_weighted_val,recall_macro_train,recall_macro_val,recall_micro_train,recall_micro_val,recall_weighted_train,recall_weighted_val,f1_macro_train,f1_macro_val,f1_micro_train,f1_micro_val,f1_weighted_train,f1_weighted_val
23,gini,,0.7,10.0,1,2,23,random,0.7182574818487693,0.7287414965986394,0.7196247851277506,0.7305016438023362,0.7182574818487693,0.7287414965986394,0.7192281491517134,0.7300814284789311,0.7159315310207521,0.7270558563241443,0.7182574818487693,0.7287414965986394,0.7182574818487693,0.7287414965986394,0.716091830953623,0.7270832910643215,0.7182574818487693,0.7287414965986394,0.7170657591136869,0.7277224539248222
24,gini,20.0,,10.0,4,5,23,best,0.7358951655746414,0.7397959183673469,0.7496342458122506,0.7533033033551271,0.7358951655746414,0.7397959183673469,0.7476875689266611,0.7517571016178649,0.7308071968722077,0.7360659940358076,0.7358951655746414,0.7397959183673469,0.7358951655746414,0.7397959183673469,0.7291118703438706,0.7341080780734628,0.7358951655746414,0.7397959183673469,0.7307955485916156,0.7352765103818963
25,gini,,log2,30.0,1,2,23,best,0.7470161147511953,0.7511337868480725,0.7484424782189052,0.753471092878684,0.7470161147511953,0.7511337868480725,0.7496620904669317,0.7544621106356633,0.7483012978691226,0.7524261898229173,0.7470161147511953,0.7511337868480725,0.7470161147511953,0.7511337868480725,0.747013310752581,0.7510300925925926,0.7470161147511953,0.7511337868480725,0.746980229534887,0.7508774316053582
26,entropy,5.0,log2,30.0,4,10,23,random,0.6567380910217815,0.671201814058957,0.6604158306117669,0.6752515154762095,0.6567380910217815,0.671201814058957,0.6618305420946993,0.6763088266836694,0.6589886258006279,0.6730868635624261,0.6567380910217815,0.671201814058957,0.6567380910217815,0.671201814058957,0.6563989923534325,0.670606370556243,0.6567380910217815,0.671201814058957,0.6559750234433998,0.6701855904809917
27,gini,15.0,0.5,,1,5,23,best,0.8117938728528422,0.7840136054421769,0.8123983323317188,0.7845820345624988,0.8117938728528422,0.7840136054421769,0.8134473864194719,0.7852515177486555,0.812720767883887,0.7846538005401933,0.8117938728528422,0.7840136054421769,0.8117938728528422,0.7840136054421769,0.8117808344623413,0.7840124948580831,0.8117938728528422,0.7840136054421769,0.8118423645690029,0.7840272100973256
28,gini,20.0,sqrt,10.0,1,5,23,best,0.7179387285284222,0.7236394557823129,0.722689896198035,0.7289112050739958,0.7179387285284222,0.7236394557823129,0.7244101198172321,0.7302047361501958,0.7204092164792422,0.7256826960902728,0.7179387285284222,0.7236394557823129,0.7179387285284222,0.7236394557823129,0.7176006035088789,0.7230482725138011,0.7179387285284222,0.7236394557823129,0.7172167952727752,0.7226638220447075
29,entropy,5.0,log2,10.0,2,5,23,random,0.6267752789091553,0.6298185941043084,0.6262919004023499,0.6297592459468897,0.6267752789091553,0.6298185941043084,0.6264439760800938,0.6297752127100531,0.6245155714826829,0.6282566719214948,0.6267752789091553,0.6298185941043084,0.6267752789091553,0.6298185941043084,0.624244924588538,0.6279503926105053,0.6267752789091553,0.6298185941043084,0.6254560436828689,0.6287425100438778
30,entropy,5.0,log2,30.0,4,10,23,best,0.7191074907030282,0.719671201814059,0.7438534787904216,0.7416832995850333,0.7191074907030282,0.719671201814059,0.7411637502018772,0.7397059416496746,0.7123384121002108,0.714840552261951,0.7191074907030282,0.719671201814059,0.7191074907030282,0.719671201814059,0.7073647391518652,0.7100394861441155,0.7191074907030282,0.719671201814059,0.7096671987470279,0.7116272961923489
31,entropy,,sqrt,10.0,1,2,23,best,0.7136532672215335,0.7208049886621315,0.7189520130048346,0.7264466023224052,0.7136532672215335,0.7208049886621315,0.7207300187759937,0.7277696356144163,0.7162857159339858,0.7229309074276421,0.7136532672215335,0.7208049886621315,0.7136532672215335,0.7208049886621315,0.7132195780332158,0.7201320302121592,0.7136532672215335,0.7208049886621315,0.7127815440533939,0.7197196972890548
32,entropy,,0.5,30.0,2,5,23,random,0.747511953249513,0.7522675736961452,0.7493264636485377,0.75484897092993,0.747511953249513,0.7522675736961452,0.7506322988416063,0.7558776480230924,0.7489678779814317,0.7536291926982228,0.747511953249513,0.7522675736961452,0.747511953249513,0.7522675736961452,0.7474971758451254,0.7521401268642511,0.747511953249513,0.7522675736961452,0.7474213048198205,0.7519712598119915
33,entropy,20.0,,30.0,4,5,23,random,0.7459536036833717,0.7502834467120182,0.7462935602443836,0.7510487940155686,0.7459536036833717,0.7502834467120182,0.7472064218089409,0.7517481631032955,0.7466213322641277,0.7510039766643175,0.7459536036833717,0.7502834467120182,0.7459536036833717,0.7502834467120182,0.7459150059394304,0.750282945142587,0.7459536036833717,0.7502834467120182,0.7460380085199791,0.750272311870645
34,gini,15.0,0.5,10.0,2,2,23,random,0.7167699663538162,0.7148526077097506,0.71641641788539,0.7147277742834672,0.7167699663538162,0.7148526077097506,0.7169773409919488,0.7151169608477622,0.7166179607447647,0.7149018282105462,0.7167699663538162,0.7148526077097506,0.7167699663538162,0.7148526077097506,0.7164793326347957,0.7147403078183336,0.7167699663538162,0.7148526077097506,0.7168358733365586,0.7149103619396221
35,entropy,20.0,sqrt,10.0,4,10,23,best,0.7136532672215335,0.7208049886621315,0.7189520130048346,0.7264466023224052,0.7136532672215335,0.7208049886621315,0.7207300187759937,0.7277696356144163,0.7162857159339858,0.7229309074276421,0.7136532672215335,0.7208049886621315,0.7136532672215335,0.7208049886621315,0.7132195780332158,0.7201320302121592,0.7136532672215335,0.7208049886621315,0.7127815440533939,0.7197196972890548
36,entropy,15.0,0.5,30.0,4,5,23,best,0.7608995927040907,0.7678571428571429,0.7607371976546027,0.7678925853558207,0.7608995927040907,0.7678571428571429,0.7614117149200788,0.7683621984633014,0.7611167122192641,0.7681332579794633,0.7608995927040907,0.7678571428571429,0.7608995927040907,0.7678571428571429,0.7607575432576011,0.7678123535734958,0.7608995927040907,0.7678571428571429,0.7609865154031781,0.7679092446768956
37,gini,15.0,log2,10.0,1,10,23,best,0.6841154595360368,0.685374149659864,0.6854132207354474,0.6864920807129269,0.6841154595360368,0.685374149659864,0.6850778170602793,0.6862287458426498,0.6814107371303559,0.6836237534526022,0.6841154595360368,0.685374149659864,0.6841154595360368,0.685374149659864,0.6812002490488894,0.6834083835239905,0.6841154595360368,0.685374149659864,0.6823976447637955,0.6841579202520573
38,gini,15.0,0.5,30.0,2,2,23,random,0.7555870373649726,0.7548185941043084,0.7594842373937896,0.758971393617947,0.7555870373649726,0.7548185941043084,0.761177145671094,0.7602079013383001,0.757760419267217,0.7565660958407301,0.7555870373649726,0.7548185941043084,0.7555870373649726,0.7548185941043084,0.7554271157686638,0.7545104201466653,0.7555870373649726,0.7548185941043084,0.7551814744247491,0.754249088630584
39,gini,15.0,0.5,10.0,2,10,23,random,0.7167699663538162,0.7148526077097506,0.71641641788539,0.7147277742834672,0.7167699663538162,0.7148526077097506,0.7169773409919488,0.7151169608477622,0.7166179607447647,0.7149018282105462,0.7167699663538162,0.7148526077097506,0.7167699663538162,0.7148526077097506,0.7164793326347957,0.7147403078183336,0.7167699663538162,0.7148526077097506,0.7168358733365586,0.7149103619396221
