,criterion,max_depth,max_features,max_leaf_nodes,min_samples_leaf,min_samples_split,random_state,splitter,acc_train,acc_val,precision_macro_train,precision_macro_val,precision_micro_train,precision_micro_val,precision_weighted_train,precision_weighted_val,recall_macro_train,recall_macro_val,recall_micro_train,recall_micro_val,recall_weighted_train,recall_weighted_val,f1_macro_train,f1_macro_val,f1_micro_train,f1_micro_val,f1_weighted_train,f1_weighted_val
50,entropy,5.0,,,1,10,23,best,0.7446153846153846,0.6046511627906976,0.755,0.6119909502262444,0.7446153846153846,0.6046511627906976,0.7537538461538461,0.6128064821635273,0.7416053968013341,0.6071428571428572,0.7446153846153846,0.6046511627906976,0.7446153846153846,0.6046511627906976,0.7402778713857945,0.6012002182214948,0.7446153846153846,0.6046511627906976,0.741207338506421,0.6003374820791941
51,gini,5.0,0.5,,4,5,23,best,0.76,0.6046511627906976,0.7599870889344573,0.6119909502262444,0.76,0.6046511627906976,0.7599939242044506,0.6128064821635273,0.7594747214431896,0.6071428571428572,0.76,0.6046511627906976,0.76,0.6046511627906976,0.7596153846153846,0.6012002182214948,0.76,0.6046511627906976,0.7598816568047337,0.6003374820791941
52,entropy,5.0,0.5,,1,5,23,best,0.7476923076923077,0.6046511627906976,0.7604175078736979,0.6119909502262444,0.7476923076923077,0.6046511627906976,0.7590035967424322,0.6128064821635273,0.7444288637914045,0.6071428571428572,0.7476923076923077,0.6046511627906976,0.7476923076923077,0.6046511627906976,0.7427606177606179,0.6012002182214948,0.7476923076923077,0.6046511627906976,0.7437469557469558,0.6003374820791941
53,entropy,,sqrt,30.0,2,10,23,random,0.7476923076923077,0.627906976744186,0.7488520701002526,0.6333333333333333,0.7476923076923077,0.627906976744186,0.7485357712617222,0.6341085271317829,0.7464754036231335,0.6298701298701299,0.7476923076923077,0.627906976744186,0.7476923076923077,0.627906976744186,0.7466344691207788,0.6260869565217391,0.7476923076923077,0.627906976744186,0.7470878285085769,0.6254802831142569
54,entropy,,0.5,,2,2,23,best,0.7661538461538462,0.5581395348837209,0.7663043478260869,0.5603070175438596,0.7661538461538462,0.5581395348837209,0.7667558528428094,0.5607405140758874,0.7664860153111499,0.5595238095238095,0.7661538461538462,0.5581395348837209,0.7661538461538462,0.5581395348837209,0.7661339191031662,0.5571815718157181,0.7661538461538462,0.5581395348837209,0.7661937002552061,0.5567025902817168
55,entropy,15.0,0.7,10.0,2,5,23,best,0.7569230769230769,0.6511627906976745,0.7666229221347332,0.6702380952380952,0.7569230769230769,0.6511627906976745,0.7653933642910021,0.6717054263565891,0.754093079663458,0.6547619047619048,0.7569230769230769,0.6511627906976745,0.7569230769230769,0.6511627906976745,0.7531843306897381,0.6442360728075014,0.7569230769230769,0.6511627906976745,0.7540255485922394,0.6430816198258059
56,gini,20.0,sqrt,10.0,4,2,23,best,0.7415384615384616,0.6511627906976745,0.7487179487179487,0.6702380952380952,0.7415384615384616,0.6511627906976745,0.747723865877712,0.6717054263565891,0.7389524747972409,0.6547619047619048,0.7415384615384616,0.6511627906976745,0.7415384615384616,0.6511627906976745,0.7381445672191529,0.6442360728075014,0.7415384615384616,0.6511627906976745,0.7389701090806063,0.6430816198258059
57,gini,20.0,0.7,10.0,4,5,23,best,0.7538461538461538,0.627906976744186,0.7615384615384615,0.6400462962962963,0.7538461538461538,0.627906976744186,0.7604733727810651,0.6411498708010336,0.7512696126733873,0.6309523809523809,0.7538461538461538,0.627906976744186,0.7538461538461538,0.627906976744186,0.7506138735420503,0.6228070175438596,0.7538461538461538,0.627906976744186,0.7514001038862917,0.6217870257037944
58,gini,15.0,sqrt,10.0,1,2,23,best,0.7415384615384616,0.6511627906976745,0.7487179487179487,0.6702380952380952,0.7415384615384616,0.6511627906976745,0.747723865877712,0.6717054263565891,0.7389524747972409,0.6547619047619048,0.7415384615384616,0.6511627906976745,0.7415384615384616,0.6511627906976745,0.7381445672191529,0.6442360728075014,0.7415384615384616,0.6511627906976745,0.7389701090806063,0.6430816198258059
59,gini,5.0,0.5,,2,2,23,best,0.7630769230769231,0.6511627906976745,0.7694431390977443,0.6702380952380952,0.7630769230769231,0.6511627906976745,0.768472021399653,0.6717054263565891,0.7607632835594633,0.6547619047619048,0.7630769230769231,0.6511627906976745,0.7630769230769231,0.6511627906976745,0.7604552546688492,0.6442360728075014,0.7630769230769231,0.6511627906976745,0.7611492257180452,0.6430816198258059
60,gini,5.0,0.7,,1,5,23,random,0.7415384615384616,0.5581395348837209,0.7487179487179487,0.5603070175438596,0.7415384615384616,0.5581395348837209,0.747723865877712,0.5607405140758874,0.7389524747972409,0.5595238095238095,0.7415384615384616,0.5581395348837209,0.7415384615384616,0.5581395348837209,0.7381445672191529,0.5571815718157181,0.7415384615384616,0.5581395348837209,0.7389701090806063,0.5567025902817168
61,entropy,20.0,log2,10.0,1,5,23,random,0.6861538461538461,0.5813953488372093,0.6984408513446626,0.60752688172043,0.6861538461538461,0.5813953488372093,0.6972517863261964,0.6089022255563891,0.68233153945274,0.5865800865800865,0.6861538461538461,0.5813953488372093,0.6861538461538461,0.5813953488372093,0.6782303152663457,0.5622171945701357,0.6861538461538461,0.5813953488372093,0.6796285854229634,0.5600862885404609
62,gini,20.0,0.5,,1,5,23,best,0.7661538461538462,0.6511627906976745,0.7661137620237826,0.6702380952380952,0.7661538461538462,0.6511627906976745,0.7664745191943556,0.6717054263565891,0.7663154703251724,0.6547619047619048,0.7661538461538462,0.6511627906976745,0.7661538461538462,0.6511627906976745,0.7660984848484849,0.6442360728075014,0.7661538461538462,0.6511627906976745,0.7661981351981352,0.6430816198258059
63,entropy,,0.7,30.0,4,2,23,best,0.7630769230769231,0.6511627906976745,0.7629981024667931,0.6702380952380952,0.7630769230769231,0.6511627906976745,0.7630453948328711,0.6717054263565891,0.762639278405215,0.6547619047619048,0.7630769230769231,0.6511627906976745,0.7630769230769231,0.6511627906976745,0.7627534816696846,0.6442360728075014,0.7630769230769231,0.6511627906976745,0.7629960627251134,0.6430816198258059
