,bootstrap,max_features,max_samples,n_estimators,random_state,warm_start,acc_train,acc_val,precision_macro_train,precision_macro_val,precision_micro_train,precision_micro_val,precision_weighted_train,precision_weighted_val,recall_macro_train,recall_macro_val,recall_micro_train,recall_micro_val,recall_weighted_train,recall_weighted_val,f1_macro_train,f1_macro_val,f1_micro_train,f1_micro_val,f1_weighted_train,f1_weighted_val
34,True,0.5,0.3,20,23,True,0.8085355055781831,0.7791950113378685,0.8083414359210078,0.779046725073008,0.8085355055781831,0.7791950113378685,0.8084895592863262,0.779155880240197,0.8080000352368297,0.7788335503992265,0.8085355055781831,0.7791950113378685,0.8085355055781831,0.7791950113378685,0.8081405886201467,0.7789174766407541,0.8085355055781831,0.7791950113378685,0.8084824800381502,0.779152826063907
35,True,0.5,0.5,10,23,False,0.8107667788206128,0.7712585034013606,0.8104890024441538,0.7710575961641164,0.8107667788206128,0.7712585034013606,0.8107494031216627,0.771241183811943,0.81042284366482,0.7710092068318983,0.8107667788206128,0.7712585034013606,0.8107667788206128,0.7712585034013606,0.8104545254960558,0.7710318491437869,0.8107667788206128,0.7712585034013606,0.8107566973432928,0.7712482937501184
36,True,1.0,0.5,20,23,True,0.8137063927749247,0.7772108843537415,0.8134631398812519,0.777063688868701,0.8137063927749247,0.7772108843537415,0.813672424178446,0.7771705568235934,0.81329315781975,0.7768391067285495,0.8137063927749247,0.7772108843537415,0.8137063927749247,0.7772108843537415,0.8133698466495207,0.7769263516389953,0.8137063927749247,0.7772108843537415,0.8136811307638436,0.7771657204307658
37,False,0.5,0.3,10,23,True,0.8069063219408535,0.7752267573696145,0.8066138661827145,0.775150437267563,0.8069063219408535,0.7752267573696145,0.8071015856350096,0.775554933808436,0.806917271582327,0.7753901959125564,0.8069063219408535,0.7752267573696145,0.8069063219408535,0.7752267573696145,0.8067155701930369,0.7751550593655856,0.8069063219408535,0.7752267573696145,0.8069540636409837,0.7752756941025231
38,True,1.0,0.3,5,23,True,0.7951478661236054,0.7653061224489796,0.7948497051445819,0.765117869277604,0.7951478661236054,0.7653061224489796,0.7953499479974369,0.7654202152801163,0.795143434198708,0.7652645464437916,0.7951478661236054,0.7653061224489796,0.7951478661236054,0.7653061224489796,0.7949464109930289,0.765166582150183,0.7951478661236054,0.7653061224489796,0.7951988558967683,0.7653385736812579
39,True,1.0,0.3,20,23,True,0.8088188418629361,0.7740929705215419,0.8085190856311268,0.7739004629629629,0.8088188418629361,0.7740929705215419,0.8089827253257942,0.7741838768686488,0.8087965222636059,0.7740337619218711,0.8088188418629361,0.7740929705215419,0.8088188418629361,0.7740929705215419,0.8086187334279835,0.773949114159389,0.8088188418629361,0.7740929705215419,0.8088618005192896,0.7741204487030768
40,False,0.5,1.0,10,23,True,0.817283513369931,0.7723922902494331,0.8174958006385288,0.7725070961372331,0.817283513369931,0.7723922902494331,0.8183842028305098,0.7730141554750165,0.8179583542683921,0.772740694660179,0.817283513369931,0.7723922902494331,0.817283513369931,0.7723922902494331,0.8172426885687627,0.7723615465456574,0.817283513369931,0.7723922902494331,0.8173499745983731,0.7724410302676142
41,False,0.3,0.5,5,23,True,0.8098105188595714,0.7709750566893424,0.809542517242529,0.7708345988998009,0.8098105188595714,0.7709750566893424,0.8100723101004614,0.7711890876067391,0.8098984043605708,0.771040890196395,0.8098105188595714,0.7709750566893424,0.8098105188595714,0.7709750566893424,0.8096440381761618,0.7708742521284739,0.8098105188595714,0.7709750566893424,0.8098651484490975,0.771018647850799
42,False,0.5,0.3,5,23,False,0.8014875154949531,0.7627551020408163,0.8011894218054084,0.7626085911214022,0.8014875154949531,0.7627551020408163,0.8016762935310418,0.7629615492454452,0.8014803398189201,0.7628049845491329,0.8014875154949531,0.7627551020408163,0.8014875154949531,0.7627551020408163,0.8012883001021718,0.7626478369097285,0.8014875154949531,0.7627551020408163,0.8015354252370649,0.7627994382949993
43,False,0.3,0.5,5,23,False,0.8098105188595714,0.7709750566893424,0.809542517242529,0.7708345988998009,0.8098105188595714,0.7709750566893424,0.8100723101004614,0.7711890876067391,0.8098984043605708,0.771040890196395,0.8098105188595714,0.7709750566893424,0.8098105188595714,0.7709750566893424,0.8096440381761618,0.7708742521284739,0.8098105188595714,0.7709750566893424,0.8098651484490975,0.771018647850799
44,False,0.3,0.3,10,23,False,0.8063396493713476,0.7774943310657596,0.8060593648082974,0.7774464433774898,0.8063396493713476,0.7774943310657596,0.8065731426271777,0.7778694512905399,0.8063915206961398,0.7776939142529142,0.8063396493713476,0.7774943310657596,0.8063396493713476,0.7774943310657596,0.8061610717394139,0.7774320853554719,0.8063396493713476,0.7774943310657596,0.8063921599468987,0.7775439166315821
45,True,1.0,0.5,5,23,False,0.8055250575526829,0.7644557823129252,0.8052219278193875,0.7642475128139465,0.8055250575526829,0.7644557823129252,0.8055300587765135,0.7644378280457718,0.8052371125064333,0.7642003392210781,0.8055250575526829,0.7644557823129252,0.8055250575526829,0.7644557823129252,0.8052294380354099,0.7642223874082861,0.8055250575526829,0.7644557823129252,0.8055274762578242,0.7644452690289324
46,True,1.0,0.3,20,23,False,0.8088188418629361,0.7740929705215419,0.8085190856311268,0.7739004629629629,0.8088188418629361,0.7740929705215419,0.8089827253257942,0.7741838768686488,0.8087965222636059,0.7740337619218711,0.8088188418629361,0.7740929705215419,0.8088188418629361,0.7740929705215419,0.8086187334279835,0.773949114159389,0.8088188418629361,0.7740929705215419,0.8088618005192896,0.7741204487030768
47,False,1.0,1.0,20,23,False,0.817283513369931,0.7726757369614512,0.8174958006385288,0.7727594834193819,0.817283513369931,0.7726757369614512,0.8183842028305098,0.7732526570049736,0.8179583542683921,0.7729988256247333,0.817283513369931,0.7726757369614512,0.817283513369931,0.7726757369614512,0.8172426885687627,0.7726403729479059,0.817283513369931,0.7726757369614512,0.8173499745983731,0.772725568071447
48,True,0.3,0.5,20,23,False,0.8134230564901718,0.7769274376417233,0.813173012476706,0.7767595987476312,0.8134230564901718,0.7769274376417233,0.813391530058214,0.7768904143562618,0.8130233161679922,0.7765980236657042,0.8134230564901718,0.7769274376417233,0.8134230564901718,0.7769274376417233,0.8130916073262411,0.7766647310926201,0.8134230564901718,0.7769274376417233,0.8134007554530697,0.7768948707141485
49,True,1.0,1.0,10,23,False,0.8149105719851248,0.7704081632653061,0.8146238754000972,0.770204966857073,0.8149105719851248,0.7704081632653061,0.8149116098008172,0.770467635384789,0.8146273758527895,0.7703030055450713,0.8149105719851248,0.7704081632653061,0.8149105719851248,0.7704081632653061,0.8146256215230584,0.7702450597156381,0.8149105719851248,0.7704081632653061,0.8149110868007746,0.770428984995051
