,activation,alpha,hidden_layer_sizes,learning_rate,max_iter,random_state,solver,acc_train,acc_val,precision_macro_train,precision_macro_val,precision_micro_train,precision_micro_val,precision_weighted_train,precision_weighted_val,recall_macro_train,recall_macro_val,recall_micro_train,recall_micro_val,recall_weighted_train,recall_weighted_val,f1_macro_train,f1_macro_val,f1_micro_train,f1_micro_val,f1_weighted_train,f1_weighted_val
66,tanh,0.01,500,invscaling,500,23,sgd,0.6056667256950593,0.6009070294784581,0.6169546334045964,0.6125415907082064,0.6056667256950593,0.6009070294784581,0.61586200098338,0.6116568966692155,0.5978488066232536,0.5950570091482901,0.6056667256950593,0.6009070294784581,0.6056667256950593,0.6009070294784581,0.5851230653605834,0.5820173937277164,0.6056667256950593,0.6009070294784581,0.5887491865305554,0.5846871289138211
67,tanh,0.01,20,invscaling,100,23,lbfgs,0.7869665309013636,0.7896825396825397,0.7868146147203121,0.7896274866654218,0.7869665309013636,0.7896825396825397,0.7874858300381846,0.7900443166521709,0.7872350725090738,0.7898846114381127,0.7869665309013636,0.7896825396825397,0.7869665309013636,0.7896825396825397,0.786842895724907,0.7896216916827719,0.7869665309013636,0.7896825396825397,0.7870445301523928,0.789729189815695
68,identity,0.01,20,constant,200,23,adam,0.7653267221533557,0.768140589569161,0.7657033176121224,0.7683015267853079,0.7653267221533557,0.768140589569161,0.7655384362999343,0.7682273557204751,0.7639721391654166,0.7674026106449028,0.7653267221533557,0.768140589569161,0.7653267221533557,0.768140589569161,0.7643465143050203,0.7676136363636363,0.7653267221533557,0.768140589569161,0.7649434668057363,0.7679461187433126
69,identity,0.01,20,adaptive,500,23,lbfgs,0.7764830883655038,0.7786281179138322,0.7762020511342886,0.7785443722943723,0.7764830883655038,0.7786281179138322,0.7764174417973277,0.7785972117923647,0.7759022733966318,0.7781638573547383,0.7764830883655038,0.7786281179138322,0.7764830883655038,0.7786281179138322,0.7760242209922158,0.7782937983257986,0.7764830883655038,0.7786281179138322,0.7764224087206794,0.778552468955956
70,relu,0.001,20,constant,500,23,adam,0.7933061802727112,0.7950680272108843,0.7984343092915969,0.8008286429018137,0.7933061802727112,0.7950680272108843,0.8004042071377847,0.8023252734489669,0.7957705135837274,0.7970735185936317,0.7933061802727112,0.7950680272108843,0.7933061802727112,0.7950680272108843,0.7931010705812886,0.7946919277014465,0.7933061802727112,0.7950680272108843,0.7928452025860271,0.7944279108272716
71,identity,0.01,20,adaptive,100,23,adam,0.7653267221533557,0.768140589569161,0.7657033176121224,0.7683015267853079,0.7653267221533557,0.768140589569161,0.7655384362999343,0.7682273557204751,0.7639721391654166,0.7674026106449028,0.7653267221533557,0.768140589569161,0.7653267221533557,0.768140589569161,0.7643465143050203,0.7676136363636363,0.7653267221533557,0.768140589569161,0.7649434668057363,0.7679461187433126
72,tanh,0.0001,100,constant,500,23,lbfgs,0.8097396847883832,0.7820294784580499,0.8094614558557054,0.7818301090759415,0.8097396847883832,0.7820294784580499,0.8097209645910627,0.7820702585589356,0.8093899829391833,0.7819092491943258,0.8097396847883832,0.7820294784580499,0.8097396847883832,0.7820294784580499,0.8094240880691823,0.7818645815535834,0.8097396847883832,0.7820294784580499,0.8097286979574276,0.7820447781708355
73,logistic,0.001,20,constant,500,23,sgd,0.7326013812643881,0.7426303854875284,0.7322640279978198,0.7424967096117905,0.7326013812643881,0.7426303854875284,0.7328166495231142,0.7428695949493752,0.7324891625140274,0.7426876563863531,0.7326013812643881,0.7426303854875284,0.7326013812643881,0.7426303854875284,0.732333636410446,0.7425231481481481,0.7326013812643881,0.7426303854875284,0.7326661437374582,0.7426810253422357
74,tanh,0.01,500,invscaling,200,23,adam,0.7986187356118293,0.7930839002267573,0.7982955201583586,0.7929160954142832,0.7986187356118293,0.7930839002267573,0.798678066516842,0.7932227731750118,0.7984273991858826,0.7931015183247252,0.7986187356118293,0.7930839002267573,0.7986187356118293,0.7930839002267573,0.7983540287296098,0.7929720596202913,0.7986187356118293,0.7930839002267573,0.7986409885853101,0.7931166340627963
75,relu,0.001,20,adaptive,500,23,sgd,0.7826810695944749,0.7879818594104309,0.7828920773474968,0.7884868722498123,0.7826810695944749,0.7879818594104309,0.7837685102991866,0.7891396937251103,0.7833038393229512,0.7885915441764206,0.7826810695944749,0.7879818594104309,0.7826810695944749,0.7879818594104309,0.782632743385038,0.7879794064904264,0.7826810695944749,0.7879818594104309,0.7827600444925572,0.7880010739504661
76,tanh,0.0001,500,adaptive,100,23,sgd,0.7337701434389942,0.7417800453514739,0.7334833873868767,0.7417168868298051,0.7337701434389942,0.7417800453514739,0.7340822809119207,0.7421353120358612,0.733761437195507,0.7419303113943994,0.7337701434389942,0.7417800453514739,0.7337701434389942,0.7417800453514739,0.7335454060489466,0.7417028267075398,0.7337701434389942,0.7417800453514739,0.7338493496654865,0.7418370099248679
77,identity,0.01,500,invscaling,100,23,adam,0.7650433858686028,0.7689909297052154,0.7780697592901203,0.7813644688644689,0.7650433858686028,0.7689909297052154,0.776060265880124,0.7798030460658012,0.7604448983422489,0.765653914085652,0.7650433858686028,0.7689909297052154,0.7650433858686028,0.7689909297052154,0.759858020391522,0.7647625736773662,0.7650433858686028,0.7689909297052154,0.7612440339644511,0.7657101545208167
78,tanh,0.001,500,constant,100,23,adam,0.7956437046219231,0.7928004535147393,0.7960091591199676,0.7930799421607106,0.7956437046219231,0.7928004535147393,0.7958330230754951,0.7929522447621202,0.7944975805986699,0.7920762317832717,0.7956437046219231,0.7928004535147393,0.7956437046219231,0.7928004535147393,0.7948957973743693,0.7923239097896695,0.7956437046219231,0.7928004535147393,0.7953822660767372,0.7926228070373463
79,identity,0.001,500,invscaling,100,23,lbfgs,0.7697184345670267,0.7712585034013606,0.7693659952620593,0.7710526315789474,0.7697184345670267,0.7712585034013606,0.7697038130573998,0.7712546909602048,0.7693291875484582,0.7710433026353161,0.7697184345670267,0.7712585034013606,0.7697184345670267,0.7712585034013606,0.7693470333860475,0.7710479050222612,0.7697184345670267,0.7712585034013606,0.7697105672869355,0.7712565351922099
80,identity,0.001,20,constant,200,23,lbfgs,0.7743226491942624,0.7772108843537415,0.7741269373697091,0.777299171695417,0.7743226491942624,0.7772108843537415,0.7742557471106168,0.7772546076086664,0.7735727003536386,0.7765663403012075,0.7743226491942624,0.7772108843537415,0.7743226491942624,0.7772108843537415,0.7737688278700279,0.7767631474292818,0.7743226491942624,0.7772108843537415,0.7742084755783859,0.7770635278975901
81,identity,0.001,20,adaptive,100,23,sgd,0.7333097219762705,0.7443310657596371,0.7332373834096713,0.7445685172155657,0.7333097219762705,0.7443310657596371,0.7339733785505769,0.7451156879618359,0.7335942783388736,0.7447478792249445,0.7333097219762705,0.7443310657596371,0.7333097219762705,0.7443310657596371,0.7331855944001028,0.7443125775557606,0.7333097219762705,0.7443310657596371,0.733411632958346,0.7443779025427911
82,logistic,0.01,500,constant,200,23,sgd,0.6868425712767842,0.6947278911564626,0.6863253750689142,0.6944415825262724,0.6868425712767842,0.6947278911564626,0.6867201242736821,0.6946412451236419,0.6861190725642305,0.6942560150947912,0.6868425712767842,0.6947278911564626,0.6868425712767842,0.6947278911564626,0.6861966490157856,0.6943192045336888,0.6868425712767842,0.6947278911564626,0.6867558432292495,0.6946550245493014
83,identity,0.0001,500,invscaling,200,23,lbfgs,0.7761643350451567,0.778344671201814,0.7758502128832188,0.7782668931357387,0.7761643350451567,0.778344671201814,0.7761131272059275,0.7783153900475269,0.7756680153146136,0.7778716305867663,0.7761643350451567,0.778344671201814,0.7761643350451567,0.778344671201814,0.7757477128014023,0.7780050113697261,0.7761643350451567,0.778344671201814,0.7761273628164588,0.7782659095016198
84,tanh,0.001,20,invscaling,200,23,adam,0.7993270763237117,0.7857142857142857,0.8002779875823074,0.7862742961602391,0.7993270763237117,0.7857142857142857,0.7998960388007853,0.7860576497833376,0.7978661978982367,0.7848046583873907,0.7993270763237117,0.7857142857142857,0.7993270763237117,0.7857142857142857,0.7983801424374678,0.7850909748407098,0.7993270763237117,0.7857142857142857,0.7989228554503073,0.7854387166964941
85,logistic,0.0001,500,invscaling,200,23,lbfgs,0.7751372410129272,0.7743764172335601,0.7751454276324576,0.7746381643206207,0.7751372410129272,0.7743764172335601,0.7751409486186149,0.7745235147700901,0.7741503064659442,0.7735929289163614,0.7751372410129272,0.7743764172335601,0.7751372410129272,0.7743764172335601,0.7744416154902751,0.7738262641960203,0.7751372410129272,0.7743764172335601,0.7749336108376101,0.7741614148970504
86,relu,0.01,20,adaptive,500,23,lbfgs,0.796493713476182,0.7990362811791383,0.7963415337749419,0.7990196330485151,0.796493713476182,0.7990362811791383,0.7970085981570578,0.7994608085100308,0.7967755823403704,0.7992894241572628,0.796493713476182,0.7990362811791383,0.796493713476182,0.7990362811791383,0.7963752596255035,0.7989874281557526,0.796493713476182,0.7990362811791383,0.7965681602428346,0.7990815812553687
87,logistic,0.0001,500,invscaling,500,23,adam,0.7958562068354879,0.7882653061224489,0.7975081352840953,0.7896991959771585,0.7958562068354879,0.7882653061224489,0.796941482438594,0.7892722512451382,0.7940611605029753,0.7870085017564163,0.7958562068354879,0.7882653061224489,0.7958562068354879,0.7882653061224489,0.7946421040127012,0.7873536633099669,0.7958562068354879,0.7882653061224489,0.7952622974859719,0.7877719929122314
88,relu,0.001,500,constant,200,23,lbfgs,0.8032937843102532,0.7834467120181405,0.8029815736078911,0.7832570412170451,0.8032937843102532,0.7834467120181405,0.8033141784771702,0.7834334017864848,0.8030372227556993,0.7832169519188057,0.8032937843102532,0.7834467120181405,0.8032937843102532,0.7834467120181405,0.8030082295345725,0.7832359873399276,0.8032937843102532,0.7834467120181405,0.8033028158101351,0.7834390493025692
89,relu,0.01,20,invscaling,500,23,adam,0.7940145209845936,0.7925170068027211,0.7967627381913025,0.7960471290394966,0.7940145209845936,0.7925170068027211,0.7983345653611015,0.7972699818404712,0.7958195521750712,0.7940854717459978,0.7940145209845936,0.7925170068027211,0.7940145209845936,0.7925170068027211,0.7939700116555819,0.7923501767016297,0.7940145209845936,0.7925170068027211,0.7938510698582955,0.7921733367944727
90,logistic,0.001,20,invscaling,200,23,adam,0.7939791039489995,0.7868480725623582,0.7974930527473106,0.7899934270601618,0.7939791039489995,0.7868480725623582,0.7965515284135761,0.7892840492372529,0.7915500187902957,0.7851041224721259,0.7939791039489995,0.7868480725623582,0.7939791039489995,0.7868480725623582,0.7921842440750331,0.7854181225250407,0.7939791039489995,0.7868480725623582,0.7929428186178031,0.7859444235804424
91,identity,0.001,500,constant,200,23,lbfgs,0.7747122365857978,0.7806122448979592,0.7745169854748706,0.7806722242015545,0.7747122365857978,0.7806122448979592,0.7746456447036396,0.7806407499135292,0.7739642829403652,0.7800048699100353,0.7747122365857978,0.7806122448979592,0.7747122365857978,0.7806122448979592,0.7741601644839498,0.7801934272596753,0.7747122365857978,0.7806122448979592,0.7745987375218791,0.7804817043353773
92,logistic,0.001,100,constant,100,23,lbfgs,0.7728705507349035,0.7797619047619048,0.7725732129669727,0.7796180395292895,0.7728705507349035,0.7797619047619048,0.7731128980482087,0.7799646239533171,0.7728665290601129,0.7798271535761834,0.7728705507349035,0.7797619047619048,0.7728705507349035,0.7797619047619048,0.7726596404001692,0.7796623288875257,0.7728705507349035,0.7797619047619048,0.7729316166341463,0.7798030627899815
93,logistic,0.0001,500,adaptive,500,23,sgd,0.7318576235169116,0.7414965986394558,0.7322980792687119,0.7421762540083439,0.7318576235169116,0.7414965986394558,0.7321300485054691,0.7419552617718342,0.7301907910505447,0.7403253961948439,0.7318576235169116,0.7414965986394558,0.7318576235169116,0.7414965986394558,0.7304945496693418,0.7405239687848384,0.7318576235169116,0.7414965986394558,0.7312473628650364,0.7410012778801598
94,tanh,0.0001,100,invscaling,500,23,lbfgs,0.8097396847883832,0.7820294784580499,0.8094614558557054,0.7818301090759415,0.8097396847883832,0.7820294784580499,0.8097209645910627,0.7820702585589356,0.8093899829391833,0.7819092491943258,0.8097396847883832,0.7820294784580499,0.8097396847883832,0.7820294784580499,0.8094240880691823,0.7818645815535834,0.8097396847883832,0.7820294784580499,0.8097286979574276,0.7820447781708355
95,logistic,0.0001,100,invscaling,500,23,lbfgs,0.8066229856561006,0.7859977324263039,0.8063261366875341,0.785828935512936,0.8066229856561006,0.7859977324263039,0.8066198079686584,0.7859687204568188,0.8063158383981501,0.7857106096168822,0.8066229856561006,0.7859977324263039,0.8066229856561006,0.7859977324263039,0.8063209509882256,0.7857621131343402,0.8066229856561006,0.7859977324263039,0.8066213603574393,0.7859755801851791
96,relu,0.0001,100,invscaling,200,23,sgd,0.5492473879936249,0.546201814058957,0.5655104799410158,0.565882939417043,0.5492473879936249,0.546201814058957,0.5645573663242712,0.5650034287560155,0.5361413237276891,0.5361341534767908,0.5492473879936249,0.546201814058957,0.5492473879936249,0.546201814058957,0.4843601102248738,0.4823586468900295,0.5492473879936249,0.546201814058957,0.49154461412319095,0.48782061276566013
97,relu,0.01,100,constant,200,23,adam,0.7988666548609882,0.7916666666666666,0.7988321569779858,0.7918269354382537,0.7988666548609882,0.7916666666666666,0.7995823168260161,0.7923578257441356,0.7992929075839869,0.7920665820275874,0.7988666548609882,0.7916666666666666,0.7988666548609882,0.7916666666666666,0.7987817470240849,0.791643749927182,0.7988666548609882,0.7916666666666666,0.7989440966639567,0.7917094032889489
98,tanh,0.0001,100,adaptive,200,23,sgd,0.750168230919072,0.7522675736961452,0.7497822395207383,0.7520483678176888,0.750168230919072,0.7522675736961452,0.7501710355795504,0.752306543630093,0.7497877875500181,0.7521119294461329,0.750168230919072,0.7522675736961452,0.750168230919072,0.7522675736961452,0.7497849984334057,0.7520762745252542,0.750168230919072,0.7522675736961452,0.7501696181859886,0.7522831899549933
99,identity,0.01,100,constant,500,23,sgd,0.7703559412077209,0.7738095238095238,0.7701588643098305,0.7736856595893356,0.7703559412077209,0.7738095238095238,0.7702864523307065,0.7737687583699682,0.7695803580021694,0.7733835292180127,0.7703559412077209,0.7738095238095238,0.7703559412077209,0.7738095238095238,0.769781005083567,0.7734924404796386,0.7703559412077209,0.7738095238095238,0.7702328861336638,0.7737470680021222
100,logistic,0.01,32,constant,200,23,adam,0.773330972197627,0.7769274376417233,0.7867401064129587,0.791845786878216,0.773330972197627,0.7769274376417233,0.7895916365845412,0.7940667770735367,0.7773861750901785,0.7802121788279857,0.773330972197627,0.7769274376417233,0.773330972197627,0.7769274376417233,0.772126222945134,0.7752698002221777,0.773330972197627,0.7769274376417233,0.7714754353557454,0.7746899006628647
101,identity,0.001,64,adaptive,100,23,adam,0.768903842748362,0.7763605442176871,0.7703638823105775,0.7781059136678772,0.768903842748362,0.7763605442176871,0.7716200373722508,0.7790309594764778,0.7702172717391138,0.7774626417750147,0.768903842748362,0.7763605442176871,0.768903842748362,0.7763605442176871,0.7689014947025217,0.776320846633975,0.768903842748362,0.7763605442176871,0.7688725615598891,0.7762313159132628
102,identity,0.001,32,invscaling,100,23,adam,0.7727997166637153,0.7769274376417233,0.7738512435558297,0.7781808883919601,0.7727997166637153,0.7769274376417233,0.775006985204348,0.779011299513992,0.7739241113464521,0.777859568392161,0.7727997166637153,0.7769274376417233,0.7727997166637153,0.7769274376417233,0.7727990041804714,0.776914371662346,0.7727997166637153,0.7769274376417233,0.7728148070588199,0.7768630755951609
103,relu,0.001,32,invscaling,200,23,adam,0.7942978572693465,0.7868480725623582,0.7973497271551294,0.7896442127608279,0.7942978572693465,0.7868480725623582,0.7964909289558568,0.7889855664029661,0.7920071955495703,0.7851893619806702,0.7942978572693465,0.7868480725623582,0.7942978572693465,0.7868480725623582,0.7926395188101354,0.7855163102793161,0.7942978572693465,0.7868480725623582,0.7933678741967751,0.7860241045311236
104,logistic,0.01,32,invscaling,200,23,adam,0.773330972197627,0.7769274376417233,0.7867401064129587,0.791845786878216,0.773330972197627,0.7769274376417233,0.7895916365845412,0.7940667770735367,0.7773861750901785,0.7802121788279857,0.773330972197627,0.7769274376417233,0.773330972197627,0.7769274376417233,0.772126222945134,0.7752698002221777,0.773330972197627,0.7769274376417233,0.7714754353557454,0.7746899006628647
105,tanh,0.001,64,constant,100,23,adam,0.7996812466796529,0.7945011337868481,0.7997819986778676,0.7947865973217787,0.7996812466796529,0.7945011337868481,0.8006096576854236,0.7953685037583681,0.8002383295137655,0.7949888497073068,0.7996812466796529,0.7945011337868481,0.7996812466796529,0.7945011337868481,0.7996216347517604,0.7944890971476504,0.7996812466796529,0.7945011337868481,0.7997573834746203,0.7945363521015374
106,tanh,0.001,32,constant,100,23,adam,0.7993624933593059,0.7885487528344671,0.7991665492747757,0.7883576984303386,0.7993624933593059,0.7885487528344671,0.799310744357552,0.7885487528344671,0.7987752322233712,0.7883576984303386,0.7993624933593059,0.7885487528344671,0.7993624933593059,0.7885487528344671,0.7989309891413656,0.7883576984303386,0.7993624933593059,0.7885487528344671,0.7992968440172799,0.7885487528344671
107,tanh,0.01,64,constant,200,23,adam,0.7932707632371171,0.7925170068027211,0.7980188233919605,0.7980042934870178,0.7932707632371171,0.7925170068027211,0.7999315000035556,0.7994657316491672,0.7956416946289906,0.794477573485302,0.7932707632371171,0.7925170068027211,0.7932707632371171,0.7925170068027211,0.7930954001441091,0.7921610678969999,0.7932707632371171,0.7925170068027211,0.7928588093045156,0.7919026464996956
108,logistic,0.01,64,invscaling,200,23,adam,0.766885071719497,0.7664399092970522,0.769464557290108,0.7695637695637696,0.766885071719497,0.7664399092970522,0.7709552553087674,0.770690059319797,0.768634252642722,0.7679336688660604,0.766885071719497,0.7664399092970522,0.766885071719497,0.7664399092970522,0.7668370990470876,0.7662739866736861,0.766885071719497,0.7664399092970522,0.7667057368404157,0.7660868824388263
109,identity,0.01,32,adaptive,100,23,adam,0.7638392066584027,0.7647392290249433,0.7741394147349497,0.774916309400892,0.7638392066584027,0.7647392290249433,0.7724026151672303,0.773536807457349,0.7596651905188847,0.761645566403668,0.7638392066584027,0.7647392290249433,0.7638392066584027,0.7647392290249433,0.7593816807756086,0.7609531310613986,0.7638392066584027,0.7647392290249433,0.7606680185856577,0.7618570193139566
110,logistic,0.001,32,constant,100,23,adam,0.7912165751726581,0.7939342403628118,0.7908851394061698,0.7937698012672811,0.7912165751726581,0.7939342403628118,0.7912668240012222,0.7940810609838214,0.7909956894884738,0.7939611507269322,0.7912165751726581,0.7939342403628118,0.7912165751726581,0.7939342403628118,0.7909351097623198,0.793825560844046,0.7912165751726581,0.7939342403628118,0.791236408160066,0.7939677834241592
111,logistic,0.001,64,adaptive,100,23,adam,0.7860456879759165,0.7922335600907029,0.7860983752765658,0.7927247261820858,0.7860456879759165,0.7922335600907029,0.7868987892001298,0.7933755212531679,0.7865385119452653,0.7928385624823289,0.7860456879759165,0.7922335600907029,0.7860456879759165,0.7922335600907029,0.7859736517125875,0.7922307390402933,0.7860456879759165,0.7922335600907029,0.786127876067861,0.792253741451326
112,tanh,0.001,64,invscaling,100,23,adam,0.7996812466796529,0.7945011337868481,0.7997819986778676,0.7947865973217787,0.7996812466796529,0.7945011337868481,0.8006096576854236,0.7953685037583681,0.8002383295137655,0.7949888497073068,0.7996812466796529,0.7945011337868481,0.7996812466796529,0.7945011337868481,0.7996216347517604,0.7944890971476504,0.7996812466796529,0.7945011337868481,0.7997573834746203,0.7945363521015374
113,identity,0.001,32,constant,200,23,adam,0.7727997166637153,0.7769274376417233,0.7738512435558297,0.7781808883919601,0.7727997166637153,0.7769274376417233,0.775006985204348,0.779011299513992,0.7739241113464521,0.777859568392161,0.7727997166637153,0.7769274376417233,0.7727997166637153,0.7769274376417233,0.7727990041804714,0.776914371662346,0.7727997166637153,0.7769274376417233,0.7728148070588199,0.7768630755951609
114,logistic,0.001,32,adaptive,100,23,adam,0.7912165751726581,0.7939342403628118,0.7908851394061698,0.7937698012672811,0.7912165751726581,0.7939342403628118,0.7912668240012222,0.7940810609838214,0.7909956894884738,0.7939611507269322,0.7912165751726581,0.7939342403628118,0.7912165751726581,0.7939342403628118,0.7909351097623198,0.793825560844046,0.7912165751726581,0.7939342403628118,0.791236408160066,0.7939677834241592
115,relu,0.001,64,constant,200,23,adam,0.8016291836373296,0.7817460317460317,0.801907873036271,0.7819901633534075,0.8016291836373296,0.7817460317460317,0.8017657734760751,0.7818795738218611,0.8005800820372894,0.7810032979648344,0.8016291836373296,0.7817460317460317,0.8016291836373296,0.7817460317460317,0.8009560213685043,0.7812380917715127,0.8016291836373296,0.7817460317460317,0.801410672377108,0.7815548072850363
116,tanh,0.001,64,adaptive,100,23,adam,0.7996812466796529,0.7945011337868481,0.7997819986778676,0.7947865973217787,0.7996812466796529,0.7945011337868481,0.8006096576854236,0.7953685037583681,0.8002383295137655,0.7949888497073068,0.7996812466796529,0.7945011337868481,0.7996812466796529,0.7945011337868481,0.7996216347517604,0.7944890971476504,0.7996812466796529,0.7945011337868481,0.7997573834746203,0.7945363521015374
117,identity,0.001,32,invscaling,200,23,adam,0.7727997166637153,0.7769274376417233,0.7738512435558297,0.7781808883919601,0.7727997166637153,0.7769274376417233,0.775006985204348,0.779011299513992,0.7739241113464521,0.777859568392161,0.7727997166637153,0.7769274376417233,0.7727997166637153,0.7769274376417233,0.7727990041804714,0.776914371662346,0.7727997166637153,0.7769274376417233,0.7728148070588199,0.7768630755951609
118,identity,0.01,32,constant,200,23,adam,0.7638392066584027,0.7647392290249433,0.7741394147349497,0.774916309400892,0.7638392066584027,0.7647392290249433,0.7724026151672303,0.773536807457349,0.7596651905188847,0.761645566403668,0.7638392066584027,0.7647392290249433,0.7638392066584027,0.7647392290249433,0.7593816807756086,0.7609531310613986,0.7638392066584027,0.7647392290249433,0.7606680185856577,0.7618570193139566
119,relu,0.01,64,adaptive,100,23,adam,0.802337524349212,0.7947845804988662,0.80214705000483,0.7947761589744496,0.802337524349212,0.7947845804988662,0.8027776053717541,0.7952224997685292,0.8025712996042298,0.7950424058513545,0.802337524349212,0.7947845804988662,0.802337524349212,0.7947845804988662,0.8022081920163617,0.7947364919010713,0.802337524349212,0.7947845804988662,0.8024068479126649,0.7948308880374835
120,tanh,0.01,32,invscaling,200,23,adam,0.7858686027979458,0.7774943310657596,0.7996415978779645,0.790527513522579,0.7858686027979458,0.7774943310657596,0.7974747300181632,0.788890644635822,0.7813998193413974,0.7741479506974682,0.7858686027979458,0.7774943310657596,0.7858686027979458,0.7774943310657596,0.781304325519288,0.7733864685010644,0.7858686027979458,0.7774943310657596,0.7825452628818846,0.7743031704628701
121,tanh,0.001,32,adaptive,200,23,adam,0.7994687444660882,0.780045351473923,0.8018577595832367,0.7814672930737414,0.7994687444660882,0.780045351473923,0.8011203764034656,0.7810509234340155,0.7974284963719132,0.7787555482074453,0.7994687444660882,0.780045351473923,0.7994687444660882,0.780045351473923,0.798068727638098,0.7790734494789715,0.7994687444660882,0.780045351473923,0.798729135405959,0.7795137127758298
122,relu,0.01,64,invscaling,200,23,adam,0.798229148220294,0.7888321995464853,0.800827819659599,0.7909268707593755,0.798229148220294,0.7888321995464853,0.8000495515995966,0.7903772788074785,0.7961103565243532,0.7873713325701448,0.798229148220294,0.7888321995464853,0.798229148220294,0.7888321995464853,0.7967533086643135,0.7877232144479633,0.798229148220294,0.7888321995464853,0.7974335688752788,0.7881842043320549
123,tanh,0.01,32,adaptive,200,23,adam,0.7858686027979458,0.7774943310657596,0.7996415978779645,0.790527513522579,0.7858686027979458,0.7774943310657596,0.7974747300181632,0.788890644635822,0.7813998193413974,0.7741479506974682,0.7858686027979458,0.7774943310657596,0.7858686027979458,0.7774943310657596,0.781304325519288,0.7733864685010644,0.7858686027979458,0.7774943310657596,0.7825452628818846,0.7743031704628701
124,tanh,0.001,64,constant,200,23,adam,0.7984062333982646,0.786281179138322,0.8041402288421673,0.7918753604884177,0.7984062333982646,0.786281179138322,0.8062108901730979,0.7933359102990338,0.8010066250667047,0.7882702073121346,0.7984062333982646,0.786281179138322,0.7984062333982646,0.786281179138322,0.7981625846936985,0.7858941408615578,0.7984062333982646,0.786281179138322,0.7978871449247242,0.7856206338126446
125,relu,0.01,32,invscaling,200,23,adam,0.7933061802727112,0.7876984126984127,0.8003524720895092,0.795998595422653,0.7933061802727112,0.7876984126984127,0.8025857780697404,0.7977305233139315,0.7961968455539805,0.7901234428912984,0.7933061802727112,0.7876984126984127,0.7933061802727112,0.7876984126984127,0.7929352721431056,0.7870070591888063,0.7933061802727112,0.7876984126984127,0.7925910569834966,0.7866424648006556
126,identity,0.001,64,constant,200,23,adam,0.768903842748362,0.7763605442176871,0.7703638823105775,0.7781059136678772,0.768903842748362,0.7763605442176871,0.7716200373722508,0.7790309594764778,0.7702172717391138,0.7774626417750147,0.768903842748362,0.7763605442176871,0.768903842748362,0.7763605442176871,0.7689014947025217,0.776320846633975,0.768903842748362,0.7763605442176871,0.7688725615598891,0.7762313159132628
127,logistic,0.001,32,invscaling,100,23,adam,0.7912165751726581,0.7939342403628118,0.7908851394061698,0.7937698012672811,0.7912165751726581,0.7939342403628118,0.7912668240012222,0.7940810609838214,0.7909956894884738,0.7939611507269322,0.7912165751726581,0.7939342403628118,0.7912165751726581,0.7939342403628118,0.7909351097623198,0.793825560844046,0.7912165751726581,0.7939342403628118,0.791236408160066,0.7939677834241592
128,identity,0.001,32,adaptive,100,23,adam,0.7727997166637153,0.7769274376417233,0.7738512435558297,0.7781808883919601,0.7727997166637153,0.7769274376417233,0.775006985204348,0.779011299513992,0.7739241113464521,0.777859568392161,0.7727997166637153,0.7769274376417233,0.7727997166637153,0.7769274376417233,0.7727990041804714,0.776914371662346,0.7727997166637153,0.7769274376417233,0.7728148070588199,0.7768630755951609
129,logistic,0.01,64,adaptive,200,23,adam,0.766885071719497,0.7664399092970522,0.769464557290108,0.7695637695637696,0.766885071719497,0.7664399092970522,0.7709552553087674,0.770690059319797,0.768634252642722,0.7679336688660604,0.766885071719497,0.7664399092970522,0.766885071719497,0.7664399092970522,0.7668370990470876,0.7662739866736861,0.766885071719497,0.7664399092970522,0.7667057368404157,0.7660868824388263
130,identity,0.01,64,adaptive,100,23,adam,0.7669559057906853,0.7738095238095238,0.7671310611214789,0.7740031208468391,0.7669559057906853,0.7738095238095238,0.767986775931391,0.7745431546877711,0.7675265136540002,0.7742188764017477,0.7669559057906853,0.7738095238095238,0.7669559057906853,0.7738095238095238,0.7668990407105389,0.7737885143280837,0.7669559057906853,0.7738095238095238,0.7670420415583448,0.7738540144761027
131,logistic,0.001,32,invscaling,200,23,adam,0.7956791216575173,0.7973356009070295,0.7975350372951284,0.7993775548123374,0.7956791216575173,0.7973356009070295,0.798921037592846,0.8003796247843867,0.7971704589575961,0.7985248418485458,0.7956791216575173,0.7973356009070295,0.7956791216575173,0.7973356009070295,0.7956700628273884,0.7972863344589043,0.7956791216575173,0.7973356009070295,0.7956166253666814,0.7971913845770628
132,logistic,0.01,64,adaptive,100,23,adam,0.766885071719497,0.7664399092970522,0.769464557290108,0.7695637695637696,0.766885071719497,0.7664399092970522,0.7709552553087674,0.770690059319797,0.768634252642722,0.7679336688660604,0.766885071719497,0.7664399092970522,0.766885071719497,0.7664399092970522,0.7668370990470876,0.7662739866736861,0.766885071719497,0.7664399092970522,0.7667057368404157,0.7660868824388263
133,logistic,0.01,32,constant,100,23,adam,0.7747122365857978,0.7723922902494331,0.7792728657257726,0.7764919049223125,0.7747122365857978,0.7723922902494331,0.7782047057012251,0.7756811602295416,0.7718381960560319,0.7703539884209365,0.7747122365857978,0.7723922902494331,0.7747122365857978,0.7723922902494331,0.7722733097446273,0.7704923052918389,0.7747122365857978,0.7723922902494331,0.7731989667832508,0.7711197146547828
