,activation,alpha,hidden_layer_sizes,learning_rate,max_iter,random_state,solver,acc_train,acc_val,precision_macro_train,precision_macro_val,precision_micro_train,precision_micro_val,precision_weighted_train,precision_weighted_val,recall_macro_train,recall_macro_val,recall_micro_train,recall_micro_val,recall_weighted_train,recall_weighted_val,f1_macro_train,f1_macro_val,f1_micro_train,f1_micro_val,f1_weighted_train,f1_weighted_val
46,tanh,0.01,64,adaptive,100,23,adam,0.7581877729257642,0.7344398340248963,0.7607886637660766,0.7337001661129567,0.7581877729257642,0.7344398340248963,0.7628065963145947,0.7342657945162046,0.7603714796704064,0.7332159138002486,0.7581877729257642,0.7344398340248963,0.7581877729257642,0.7344398340248963,0.7581755960495284,0.7334070796460177,0.7581877729257642,0.7344398340248963,0.7580912945986651,0.7343021334410458
47,tanh,0.001,32,invscaling,200,23,adam,0.7445414847161572,0.7344398340248963,0.7578504494167144,0.7358583721258287,0.7445414847161572,0.7344398340248963,0.7613942565855019,0.7353599668471228,0.7496759379282248,0.7309711286089239,0.7445414847161572,0.7344398340248963,0.7445414847161572,0.7344398340248963,0.7433657562391345,0.7315510999721526,0.7445414847161572,0.7344398340248963,0.7425124049251665,0.7330532416795793
48,relu,0.01,64,adaptive,200,23,adam,0.7691048034934498,0.6929460580912863,0.7728348389630794,0.7079668348954578,0.7691048034934498,0.6929460580912863,0.7717588671929939,0.7117956603553447,0.7655624463132189,0.6992333195192706,0.7691048034934498,0.6929460580912863,0.7691048034934498,0.6929460580912863,0.7662915059096942,0.691025641025641,0.7691048034934498,0.6929460580912863,0.767551191394958,0.6897116714544099
49,relu,0.001,64,invscaling,200,23,adam,0.769650655021834,0.6721991701244814,0.7848910444155337,0.7043478260869566,0.769650655021834,0.6721991701244814,0.7822015639342925,0.7095074869204402,0.7634484266413073,0.6817930653405166,0.769650655021834,0.6721991701244814,0.769650655021834,0.6721991701244814,0.7633034354043078,0.665542380324989,0.769650655021834,0.6721991701244814,0.7652076012895657,0.6629971371663597
50,logistic,0.01,64,constant,200,23,adam,0.7412663755458515,0.7136929460580913,0.7438602160189092,0.7133491421397684,0.7412663755458515,0.7136929460580913,0.7458385689220887,0.7135146773597016,0.7434360256669108,0.7112860892388451,0.7412663755458515,0.7136929460580913,0.7412663755458515,0.7136929460580913,0.7412512648881355,0.7117074946689551,0.7412663755458515,0.7136929460580913,0.7411541249456762,0.7129980380718937
51,logistic,0.01,32,adaptive,200,23,adam,0.7434497816593887,0.7053941908713693,0.7430143748919349,0.7045893719806764,0.7434497816593887,0.7053941908713693,0.7439473893936215,0.705540521578768,0.7434742560311387,0.7047589446056085,0.7434497816593887,0.7053941908713693,0.7434497816593887,0.7053941908713693,0.7431163757045325,0.7046619604052677,0.7434497816593887,0.7053941908713693,0.7435710201884272,0.7054552100768777
52,relu,0.001,32,adaptive,100,23,adam,0.75764192139738,0.6929460580912863,0.77373994975038,0.7122710622710622,0.75764192139738,0.6929460580912863,0.7710267989043688,0.7165291140394875,0.7510880720068911,0.7001312335958005,0.75764192139738,0.6929460580912863,0.75764192139738,0.6929460580912863,0.7504025923016496,0.690123714206283,0.75764192139738,0.6929460580912863,0.7524908603100334,0.6885284763582378
53,tanh,0.001,32,invscaling,100,23,adam,0.7445414847161572,0.7344398340248963,0.7578504494167144,0.7358583721258287,0.7445414847161572,0.7344398340248963,0.7613942565855019,0.7353599668471228,0.7496759379282248,0.7309711286089239,0.7445414847161572,0.7344398340248963,0.7445414847161572,0.7344398340248963,0.7433657562391345,0.7315510999721526,0.7445414847161572,0.7344398340248963,0.7425124049251665,0.7330532416795793
54,relu,0.001,64,adaptive,200,23,adam,0.769650655021834,0.6721991701244814,0.7848910444155337,0.7043478260869566,0.769650655021834,0.6721991701244814,0.7822015639342925,0.7095074869204402,0.7634484266413073,0.6817930653405166,0.769650655021834,0.6721991701244814,0.769650655021834,0.6721991701244814,0.7633034354043078,0.665542380324989,0.769650655021834,0.6721991701244814,0.7652076012895657,0.6629971371663597
55,relu,0.01,32,constant,100,23,adam,0.7527292576419214,0.6929460580912863,0.7708365151172037,0.7146658781785925,0.7527292576419214,0.6929460580912863,0.7679470591371055,0.7191477458156557,0.7457603123420757,0.7005801906340654,0.7527292576419214,0.6929460580912863,0.7527292576419214,0.6929460580912863,0.744591980721972,0.6896059593428014,0.7527292576419214,0.6929460580912863,0.7468315982228755,0.6878691079935894
56,tanh,0.01,32,constant,100,23,adam,0.740174672489083,0.7302904564315352,0.7555598628780452,0.7320014144271569,0.740174672489083,0.7302904564315352,0.7593022064861712,0.7314310950952831,0.7457286528216995,0.7265851636966432,0.740174672489083,0.7302904564315352,0.740174672489083,0.7302904564315352,0.7386484062933072,0.727114362860378,0.740174672489083,0.7302904564315352,0.7376672351674514,0.7287024096459566
57,logistic,0.001,64,invscaling,200,23,adam,0.7554585152838428,0.7385892116182573,0.7576247377324542,0.7381845982763414,0.7554585152838428,0.7385892116182573,0.759536110481229,0.738413292773946,0.7574474541564171,0.7367039646359994,0.7554585152838428,0.7385892116182573,0.7554585152838428,0.7385892116182573,0.7554558922205787,0.7371227729972125,0.7554585152838428,0.7385892116182573,0.7554165462716192,0.7381818675568559
58,identity,0.01,32,constant,100,23,adam,0.7407205240174672,0.7302904564315352,0.7551277478039862,0.7320014144271569,0.7407205240174672,0.7302904564315352,0.7587700234803535,0.7314310950952831,0.7460876598357766,0.7265851636966432,0.7407205240174672,0.7302904564315352,0.7407205240174672,0.7302904564315352,0.7393467493975652,0.727114362860378,0.7407205240174672,0.7302904564315352,0.7384171274743231,0.7287024096459566
59,tanh,0.01,64,invscaling,200,23,adam,0.7581877729257642,0.7344398340248963,0.7607886637660766,0.7337001661129567,0.7581877729257642,0.7344398340248963,0.7628065963145947,0.7342657945162046,0.7603714796704064,0.7332159138002486,0.7581877729257642,0.7344398340248963,0.7581877729257642,0.7344398340248963,0.7581755960495284,0.7334070796460177,0.7581877729257642,0.7344398340248963,0.7580912945986651,0.7343021334410458
60,relu,0.001,32,invscaling,100,23,adam,0.75764192139738,0.6929460580912863,0.77373994975038,0.7122710622710622,0.75764192139738,0.6929460580912863,0.7710267989043688,0.7165291140394875,0.7510880720068911,0.7001312335958005,0.75764192139738,0.6929460580912863,0.75764192139738,0.6929460580912863,0.7504025923016496,0.690123714206283,0.75764192139738,0.6929460580912863,0.7524908603100334,0.6885284763582378
61,identity,0.001,64,constant,100,23,adam,0.7456331877729258,0.7219917012448133,0.7618490418069672,0.7243206715037701,0.7456331877729258,0.7219917012448133,0.7657099594341199,0.7236165642161785,0.7513078966012012,0.7178132338720817,0.7456331877729258,0.7219917012448133,0.7456331877729258,0.7219917012448133,0.7440518448874647,0.7181876887097056,0.7456331877729258,0.7219917012448133,0.7430635055840515,0.7199538373867198
62,tanh,0.01,32,adaptive,100,23,adam,0.740174672489083,0.7302904564315352,0.7555598628780452,0.7320014144271569,0.740174672489083,0.7302904564315352,0.7593022064861712,0.7314310950952831,0.7457286528216995,0.7265851636966432,0.740174672489083,0.7302904564315352,0.740174672489083,0.7302904564315352,0.7386484062933072,0.727114362860378,0.740174672489083,0.7302904564315352,0.7376672351674514,0.7287024096459566
63,relu,0.001,32,constant,200,23,adam,0.7570960698689956,0.6846473029045643,0.7778334351997024,0.7167824074074074,0.7570960698689956,0.6846473029045643,0.7746593486694922,0.7220704625787614,0.7498151203479919,0.6940530460008288,0.7570960698689956,0.6846473029045643,0.7570960698689956,0.6846473029045643,0.748483865902077,0.678621560920831,0.7570960698689956,0.6846473029045643,0.7507702917340022,0.6762477837757239
