,criterion,max_depth,max_features,max_leaf_nodes,min_samples_leaf,min_samples_split,n_estimators,random_state,acc_train,acc_val,precision_macro_train,precision_macro_val,precision_micro_train,precision_micro_val,precision_weighted_train,precision_weighted_val,recall_macro_train,recall_macro_val,recall_micro_train,recall_micro_val,recall_weighted_train,recall_weighted_val,f1_macro_train,f1_macro_val,f1_micro_train,f1_micro_val,f1_weighted_train,f1_weighted_val
14,gini,,sqrt,30.0,2,10,100,23,0.7756550218340611,0.7427385892116183,0.7751818355823523,0.7453678097345133,0.7756550218340611,0.7427385892116183,0.7755620745346185,0.7476464675210223,0.7748165838541226,0.7451305428926647,0.7756550218340611,0.7427385892116183,0.7756550218340611,0.7427385892116183,0.7749710626615538,0.7427341597796143,0.7756550218340611,0.7427385892116183,0.7755805312311147,0.7426765771635632
15,gini,5.0,0.5,,1,2,250,23,0.7751091703056768,0.7593360995850622,0.7748182597282736,0.7620298672566372,0.7751091703056768,0.7593360995850622,0.7750079840178844,0.7643644659053355,0.7739199623430912,0.7617764884652576,0.7751091703056768,0.7593360995850622,0.7751091703056768,0.7593360995850622,0.7742349609419399,0.7593319559228651,0.7751091703056768,0.7593360995850622,0.7749251262291006,0.759278088314301
16,gini,5.0,sqrt,10.0,2,5,100,23,0.7510917030567685,0.7095435684647303,0.7505091199131357,0.7120436946902655,0.7510917030567685,0.7095435684647303,0.7510037659784843,0.714210470752396,0.750274482068167,0.711838651747479,0.7510917030567685,0.7095435684647303,0.7510917030567685,0.7095435684647303,0.7503773957007369,0.709538567493113,0.7510917030567685,0.7095435684647303,0.7510333922521945,0.7094735548620875
17,entropy,20.0,log2,30.0,2,2,50,23,0.7718340611353712,0.7427385892116183,0.7720153765633742,0.747567417292188,0.7718340611353712,0.7427385892116183,0.7719237002233726,0.7502967549029447,0.7700993153180706,0.7460284569691946,0.7718340611353712,0.7427385892116183,0.7718340611353712,0.7427385892116183,0.7706067937026027,0.7426278076340085,0.7718340611353712,0.7427385892116183,0.7714310777992383,0.7423397755322233
18,entropy,15.0,sqrt,30.0,4,5,100,23,0.7729257641921398,0.7302904564315352,0.7726223937576038,0.7356237816764133,0.7729257641921398,0.7302904564315352,0.7728202440409968,0.7383971108037498,0.7717312739910469,0.7337684763088825,0.7729257641921398,0.7302904564315352,0.7729257641921398,0.7302904564315352,0.772043067358852,0.7301231802911534,0.7729257641921398,0.7302904564315352,0.7727399332798687,0.7297607486536594
19,gini,,sqrt,10.0,2,5,10,23,0.7412663755458515,0.7468879668049793,0.7437386860842276,0.7465596330275229,0.7412663755458515,0.7468879668049793,0.7456905101934718,0.7467452129886939,0.7433822642172154,0.7450269374222959,0.7412663755458515,0.7468879668049793,0.7412663755458515,0.7468879668049793,0.7412552740101548,0.7454680817909518,0.7412663755458515,0.7468879668049793,0.7411720124924285,0.7464935543010827
20,entropy,20.0,0.5,30.0,2,10,250,23,0.7783842794759825,0.7510373443983402,0.7778780687544459,0.7536988384955752,0.7783842794759825,0.7510373443983402,0.7783247252734489,0.7560054667131789,0.7776868479184165,0.7534535156789612,0.7783842794759825,0.7510373443983402,0.7783842794759825,0.7510373443983402,0.7777740596974969,0.7510330578512396,0.7783842794759825,0.7510373443983402,0.7783461407398272,0.7509773327389322
21,entropy,15.0,log2,30.0,1,5,50,23,0.7718340611353712,0.7510373443983402,0.7720153765633742,0.7547470547470547,0.7718340611353712,0.7510373443983402,0.7719237002233726,0.7572852776172279,0.7700993153180706,0.7539024727172261,0.7718340611353712,0.7510373443983402,0.7718340611353712,0.7510373443983402,0.7706067937026027,0.7509987601598016,0.7718340611353712,0.7510373443983402,0.7714310777992383,0.7508315617928009
22,entropy,5.0,log2,,4,2,10,23,0.7532751091703057,0.7302904564315352,0.7530581960129921,0.7297008547008548,0.7532751091703057,0.7302904564315352,0.7541427617995602,0.7307958293435471,0.7536459223135105,0.7301768200027628,0.7532751091703057,0.7302904564315352,0.7532751091703057,0.7302904564315352,0.7530605599008502,0.729825287594212,0.7532751091703057,0.7302904564315352,0.7534181420166094,0.7304300070827323
23,gini,,0.7,10.0,1,2,250,23,0.7614628820960698,0.7427385892116183,0.7623821553710048,0.748884084251639,0.7614628820960698,0.7427385892116183,0.7620128045016114,0.7518430263079453,0.7590847889743629,0.7464774140074596,0.7614628820960698,0.7427385892116183,0.7614628820960698,0.7427385892116183,0.759698040716478,0.7425213675213675,0.7614628820960698,0.7427385892116183,0.7607097332270721,0.7421179558109019
24,gini,20.0,,10.0,4,5,10,23,0.7625545851528385,0.7551867219917012,0.7625096153846154,0.757390523552977,0.7625545851528385,0.7551867219917012,0.7625337063318777,0.7595943251142526,0.7609317934461208,0.757390523552977,0.7625545851528385,0.7551867219917012,0.7625545851528385,0.7551867219917012,0.7613714047532282,0.7551867219917012,0.7625545851528385,0.7551867219917012,0.7621968794506307,0.7551867219917012
25,gini,,log2,30.0,1,2,50,23,0.7723799126637555,0.7178423236514523,0.7718616085093357,0.7203747234513274,0.7723799126637555,0.7178423236514523,0.7723101409506605,0.7225694699445525,0.7716410742254468,0.7201616245337754,0.7723799126637555,0.7178423236514523,0.7723799126637555,0.7178423236514523,0.7717399975797885,0.7178374655647384,0.7723799126637555,0.7178423236514523,0.7723337332247063,0.7177743104374564
26,entropy,5.0,log2,30.0,4,10,250,23,0.7603711790393013,0.7219917012448133,0.7602106992563555,0.727234753550543,0.7603711790393013,0.7219917012448133,0.7603009691342626,0.7299611407495226,0.7588506279934674,0.725445503522586,0.7603711790393013,0.7219917012448133,0.7603711790393013,0.7219917012448133,0.7592503619859792,0.7218192781462658,0.7603711790393013,0.7219917012448133,0.760057350264371,0.7214456947660798
27,gini,15.0,0.5,,1,5,10,23,0.790938864628821,0.7634854771784232,0.7912417337738809,0.7628019323671498,0.790938864628821,0.7634854771784232,0.7926046449266504,0.7636097580532003,0.7919115301583812,0.7630197541096837,0.790938864628821,0.7634854771784232,0.790938864628821,0.7634854771784232,0.790862530808504,0.7628976301845107,0.790938864628821,0.7634854771784232,0.7910588177750334,0.763534464427916
28,gini,20.0,sqrt,10.0,1,5,50,23,0.7505458515283843,0.7012448132780082,0.7519339634101898,0.7056922435362802,0.7505458515283843,0.7012448132780082,0.7514382091666878,0.7082060084648688,0.7477650170662735,0.7044135930377124,0.7505458515283843,0.7012448132780082,0.7505458515283843,0.7012448132780082,0.7483533880395541,0.70111616370401,0.7505458515283843,0.7012448132780082,0.7495073161915699,0.700781674811614
29,entropy,5.0,log2,10.0,2,5,250,23,0.7429039301310044,0.7012448132780082,0.7430580672540424,0.7046431046431046,0.7429039301310044,0.7012448132780082,0.7429872900036678,0.7069682513665916,0.7408572681298542,0.7039646359994474,0.7429039301310044,0.7012448132780082,0.7429039301310044,0.7012448132780082,0.7413278773298559,0.7011985121917619,0.7429039301310044,0.7012448132780082,0.7423197986732362,0.7009978741513612
30,entropy,5.0,log2,30.0,4,10,10,23,0.756004366812227,0.7053941908713693,0.7555355945194979,0.7093337959750173,0.756004366812227,0.7053941908713693,0.7558652000378231,0.7117725991344186,0.754903342886942,0.7083506009117282,0.756004366812227,0.7053941908713693,0.756004366812227,0.7053941908713693,0.7551375561657402,0.7053130112804615,0.756004366812227,0.7053941908713693,0.7558532713784359,0.7050491776100115
31,entropy,,sqrt,10.0,1,2,10,23,0.7456331877729258,0.7468879668049793,0.7457745899734336,0.7461697722567288,0.7456331877729258,0.7468879668049793,0.7470472097780045,0.7470185476319338,0.7463618432292233,0.7463738085370908,0.7456331877729258,0.7468879668049793,0.7456331877729258,0.7468879668049793,0.7455118666056166,0.7462588673904413,0.7456331877729258,0.7468879668049793,0.7457848392320622,0.7469403917561908
